,Unnamed: 0,상가업소번호,상권업종대분류명,상권업종중분류명,상권업종소분류명,지번주소,도로명주소,위도,경도
0,34,20537010,소매,종합소매점,편의점,서울특별시 강북구 수유동 57-80,서울특별시 강북구 삼양로 306,37.63068406,127.0179445
1,41,28516285,소매,종합소매점,편의점,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로 315,37.60839154,127.0287256
2,81,28518797,소매,종합소매점,편의점,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로 315,37.60839154,127.0287256
3,88,22516616,소매,종합소매점,편의점,서울특별시 관악구 신림동 518-18,서울특별시 관악구 신사로 86,37.4862054,126.9124409
4,95,3156793,소매,종합소매점,편의점,서울특별시 구로구 구로동 744-51,서울특별시 구로구 구로동로18길 27,37.48788825,126.8861036
5,103,28522306,소매,종합소매점,편의점,서울특별시 서초구 신원동 285,서울특별시 서초구 청계산로9길 1-12,37.449678,127.0562222
6,121,24335208,소매,종합소매점,편의점,서울특별시 금천구 가산동 327-29,서울특별시 금천구 가산디지털2로 30,37.4712679,126.8836597
7,148,20698098,소매,종합소매점,편의점,서울특별시 강서구 화곡동 161-2,서울특별시 강서구 강서로18길 146,37.53512526,126.853607
8,156,28519978,소매,종합소매점,편의점,서울특별시 마포구 아현동 692,서울특별시 마포구 마포대로 262,37.55651142,126.9591593
9,171,22557902,소매,종합소매점,편의점,서울특별시 서대문구 남가좌동 338-6,서울특별시 서대문구 증가로 117,37.57695968,126.9243906
10,201,22554676,소매,종합소매점,편의점,서울특별시 용산구 후암동 105-124,서울특별시 용산구 후암로 23-1,37.54801459,126.9777238
11,325,28521745,소매,종합소매점,편의점,서울특별시 광진구 광장동 313-3,서울특별시 광진구 구천면로 2,37.54628015,127.105987
12,334,20865279,소매,종합소매점,편의점,서울특별시 광진구 광장동 244-6,서울특별시 광진구 아차산로 591,37.54613669,127.104891
13,338,26003692,소매,종합소매점,편의점,서울특별시 영등포구 신길동 1795,서울특별시 영등포구 가마산로 543,37.50489285,126.917316
14,374,22557751,소매,종합소매점,편의점,서울특별시 서초구 서초동 1697-14,서울특별시 서초구 서초대로53길 20-4,37.4959962,127.0147351
15,380,24103373,소매,종합소매점,편의점,서울특별시 중랑구 면목동 103-4,서울특별시 중랑구 겸재로 207,37.58924141,127.0905495
16,392,23839895,소매,종합소매점,편의점,서울특별시 관악구 신림동 725-12,서울특별시 관악구 난곡로35길 10,37.47286854,126.9181851
17,433,25274110,소매,종합소매점,편의점,서울특별시 금천구 시흥동 909-24,서울특별시 금천구 은행나무로 51,37.45114194,126.9081454
18,438,22515990,소매,종합소매점,편의점,서울특별시 금천구 가산동 149-27,서울특별시 금천구 시흥대로153길 89,37.47611155,126.8937742
19,479,24128333,소매,종합소매점,편의점,서울특별시 송파구 가락동 189-21,서울특별시 송파구 동남로18길 43,37.492971,127.1346794
20,574,24093799,소매,종합소매점,편의점,서울특별시 마포구 성산동 515,서울특별시 마포구 월드컵로 240,37.56827565,126.8972574
21,589,23935124,소매,종합소매점,편의점,서울특별시 관악구 봉천동 850,서울특별시 관악구 서림1길 77,37.47610427,126.9421748
22,597,24021796,소매,종합소매점,편의점,서울특별시 용산구 갈월동 98-31,서울특별시 용산구 한강대로77길 21,37.54163538,126.9715193
23,599,23910441,소매,종합소매점,편의점,서울특별시 강남구 역삼동 840,서울특별시 강남구 도곡로7길 6,37.49106384,127.0350416
24,621,9243878,소매,종합소매점,편의점,서울특별시 종로구 종로6가 18-2,서울특별시 종로구 율곡로 280,37.57249916,127.0076716
25,635,23256530,소매,종합소매점,편의점,서울특별시 송파구 가락동 8-1,서울특별시 송파구 중대로23길 20,37.50262802,127.1257913
26,677,22780747,소매,종합소매점,편의점,서울특별시 강동구 명일동 48-7,서울특별시 강동구 동남로 881,37.5522871,127.1557577
27,700,24139697,소매,종합소매점,편의점,서울특별시 노원구 상계동 716,서울특별시 노원구 노해로 485,37.65486515,127.0619043
28,745,22557422,소매,종합소매점,편의점,서울특별시 강동구 천호동 169-13,서울특별시 강동구 성안로25길 21,37.5382469,127.1343601
29,751,24090764,소매,종합소매점,편의점,서울특별시 마포구 상암동 1687,서울특별시 마포구 상암산로1길 69,37.58012951,126.8834402
30,850,24015547,소매,종합소매점,편의점,서울특별시 성북구 정릉동 260-117,서울특별시 성북구 보국문로16길 75,37.61311177,127.010145
31,871,24218680,소매,종합소매점,편의점,서울특별시 강서구 내발산동 716-24,서울특별시 강서구 강서로45라길 35,37.54938668,126.834082
32,879,23460674,소매,종합소매점,편의점,서울특별시 성북구 안암동5가 43,서울특별시 성북구 인촌로 113,37.58655882,127.0319532
33,918,24439659,소매,종합소매점,편의점,서울특별시 종로구 안국동 148,서울특별시 종로구 율곡로 53,37.5765873,126.9851109
34,934,22522572,소매,종합소매점,편의점,서울특별시 송파구 삼전동 34-13,서울특별시 송파구 삼전로4길 17-1,37.50183195,127.0884214
35,938,24031380,소매,종합소매점,편의점,서울특별시 중구 저동2가 69-1,서울특별시 중구 수표로 35-1,37.56441912,126.989883
36,969,24112077,소매,종합소매점,편의점,서울특별시 서대문구 북가좌동 371-12,서울특별시 서대문구 수색로 144,37.5753058,126.9052255
37,972,22533372,소매,종합소매점,편의점,서울특별시 강남구 역삼동 708-16,서울특별시 강남구 선릉로89길 16,37.50342172,127.0477987
38,1031,24260741,소매,종합소매점,편의점,서울특별시 종로구 인의동 31,서울특별시 종로구 종로31길 27,37.57206079,126.999504
39,1062,22559243,소매,종합소매점,편의점,서울특별시 양천구 신정동 311,서울특별시 양천구 목동서로 400,37.51499597,126.8582474
40,1069,24176177,소매,종합소매점,편의점,서울특별시 영등포구 영등포동8가 56-1,서울특별시 영등포구 국회대로53길 25,37.5276684,126.9062502
41,1091,24373003,소매,종합소매점,편의점,서울특별시 서초구 방배동 875-21,서울특별시 서초구 서초대로25길 27,37.48903283,126.9935677
42,1110,24278913,소매,종합소매점,편의점,서울특별시 마포구 토정동 3-17,서울특별시 마포구 토정로32길 12,37.54033616,126.9407474
43,1150,20906462,소매,종합소매점,편의점,서울특별시 노원구 공릉동 172,서울특별시 노원구 공릉로 232,37.63306923,127.0767711
44,1153,24251164,소매,종합소매점,편의점,서울특별시 강남구 대치동 898-16,서울특별시 강남구 선릉로82길 10,37.50247316,127.0508531
45,1170,22515318,소매,종합소매점,편의점,서울특별시 도봉구 창동 804,서울특별시 도봉구 덕릉로59아길 17,37.64191391,127.0379887
46,1174,22514613,소매,종합소매점,편의점,서울특별시 서초구 신원동 270-25,서울특별시 서초구 청계산로 179,37.44849463,127.0547226
47,1258,5217679,소매,종합소매점,편의점,서울특별시 서초구 우면동 712,서울특별시 서초구 형촌길 15,37.46328956,127.0214494
48,1268,22716901,소매,종합소매점,편의점,서울특별시 강남구 도곡동 422-4,서울특별시 강남구 논현로28길 56,37.48460509,127.0463641
49,1303,23959458,소매,종합소매점,편의점,서울특별시 강서구 화곡동 18-3,서울특별시 강서구 화곡로49길 5-10,37.5491945,126.8466241
50,1340,24049555,소매,종합소매점,편의점,서울특별시 광진구 군자동 102-1,서울특별시 광진구 군자로 109,37.55286575,127.0719781
51,1376,24301920,소매,종합소매점,편의점,서울특별시 서대문구 홍제동 279-52,서울특별시 서대문구 세검정로 89,37.59575749,126.9486365
52,1385,23916811,소매,종합소매점,편의점,서울특별시 관악구 봉천동 921-6,서울특별시 관악구 청룡4길 32,37.48114232,126.9443199
53,1394,24556035,소매,종합소매점,편의점,서울특별시 마포구 상암동 1641,서울특별시 마포구 월드컵북로47길 37,37.5735172,126.8902633
54,1430,24247062,소매,종합소매점,편의점,서울특별시 관악구 신림동 1734,서울특별시 관악구 미성3길 16,37.47293905,126.9160474
55,1456,24294361,소매,종합소매점,편의점,서울특별시 동작구 흑석동 1-3,서울특별시 동작구 현충로 75,37.50993145,126.9637201
56,1463,23163970,소매,종합소매점,편의점,서울특별시 관악구 신림동 407-11,서울특별시 관악구 신림로 195,37.47519245,126.9359582
57,1467,22565096,소매,종합소매점,편의점,서울특별시 서초구 양재동 9-9,서울특별시 서초구 남부순환로356길 61,37.48217269,127.0386384
58,1734,23899143,소매,종합소매점,편의점,서울특별시 금천구 시흥동 827,서울특별시 금천구 금하로23길 20,37.45203132,126.9088332
59,1741,20373104,소매,종합소매점,편의점,서울특별시 강남구 논현동 175-1,서울특별시 강남구 논현로 639,37.51056507,127.0320306
60,1743,24605136,소매,종합소매점,편의점,서울특별시 강남구 신사동 524-13,서울특별시 강남구 강남대로162길 45,37.52113265,127.0219728
61,1746,23924081,소매,종합소매점,편의점,서울특별시 강남구 도곡동 959-26,서울특별시 강남구 남부순환로359길 6,37.48551157,127.0370352
62,1753,20601815,소매,종합소매점,편의점,서울특별시 동작구 대방동 393-65,서울특별시 동작구 상도로 69,37.49994767,126.9283576
63,1761,20554151,소매,종합소매점,편의점,서울특별시 양천구 목동 912,서울특별시 양천구 목동동로 350,37.53514387,126.8818596
64,1769,20368780,소매,종합소매점,편의점,서울특별시 서초구 서초동 1303-22,서울특별시 서초구 강남대로 465,37.50375083,127.0240884
65,1878,24148880,소매,종합소매점,편의점,서울특별시 성북구 동소문동5가 120,서울특별시 성북구 보문로38길 11,37.59165194,127.0148002
66,1893,25938091,소매,종합소매점,편의점,서울특별시 성동구 도선동 58-1,서울특별시 성동구 왕십리로 326,37.56274199,127.0338801
67,1898,20420289,소매,종합소매점,편의점,서울특별시 영등포구 여의도동 2-6,서울특별시 영등포구 의사당대로 101,37.52189311,126.9239486
68,1952,15486373,소매,종합소매점,편의점,서울특별시 도봉구 쌍문동 59-5,서울특별시 도봉구 시루봉로 58,37.65580948,127.0293889
69,1999,28523952,소매,종합소매점,편의점,서울특별시 영등포구 여의도동 23,서울특별시 영등포구 국제금융로 10,37.52517222,126.9248631
70,2010,23456500,소매,종합소매점,편의점,서울특별시 구로구 오류동 138-27,서울특별시 구로구 서해안로 2356,37.49389043,126.8458693
71,2020,24025661,소매,종합소매점,편의점,서울특별시 영등포구 여의도동 2,서울특별시 영등포구 여의공원로 68,37.52679751,126.9222716
72,2131,15484204,소매,종합소매점,편의점,서울특별시 광진구 구의동 546-1,서울특별시 광진구 강변역로 50,37.53453044,127.0941674
73,2137,24841911,소매,종합소매점,편의점,서울특별시 마포구 공덕동 475,서울특별시 마포구 마포대로 156,37.5479271,126.9543559
74,2286,23312118,소매,종합소매점,편의점,서울특별시 중랑구 면목동 96-25,서울특별시 중랑구 면목로78길 51,37.59075985,127.0899875
75,2397,24667805,소매,종합소매점,편의점,서울특별시 강동구 강일동 675,서울특별시 강동구 아리수로93길 33,37.56589257,127.1735232
76,2409,15479708,소매,종합소매점,편의점,서울특별시 마포구 아현동 85-17,서울특별시 마포구 마포대로 246,37.55534462,126.9586549
77,2413,25887258,소매,종합소매점,편의점,서울특별시 동대문구 전농동 103-19,서울특별시 동대문구 전농로38길 42,37.58635887,127.053967
78,2421,23268973,소매,종합소매점,편의점,서울특별시 동작구 상도동 211-225,서울특별시 동작구 양녕로28길 4,37.49904616,126.9443167
79,2487,24095106,소매,종합소매점,편의점,서울특별시 영등포구 문래동4가 32-19,서울특별시 영등포구 도림로141다길 7,37.51432024,126.8913554
80,2613,28524506,소매,종합소매점,편의점,서울특별시 종로구 숭인동 316-2,서울특별시 종로구 지봉로 18,37.57173064,127.0159683
81,2619,24648395,소매,종합소매점,편의점,서울특별시 서대문구 대현동 60-8,서울특별시 서대문구 이화여대길 48,37.55904247,126.9458589
82,2636,28520276,소매,종합소매점,편의점,서울특별시 송파구 신천동 29,서울특별시 송파구 올림픽로 300,37.51363101,127.1042839
83,2637,20375295,소매,종합소매점,편의점,서울특별시 성북구 동선동3가 11,서울특별시 성북구 동소문로26다길 27,37.59511156,127.0201674
84,2645,24854248,소매,종합소매점,편의점,서울특별시 강남구 대치동 890-8,서울특별시 강남구 테헤란로 416,37.50498647,127.0518958
85,2652,15479422,소매,종합소매점,편의점,서울특별시 서대문구 남가좌동 379-2,서울특별시 서대문구 수색로6길 45,37.57231789,126.9134086
86,2677,23373554,소매,종합소매점,편의점,서울특별시 강남구 삼성동 118-3,서울특별시 강남구 봉은사로74길 15,37.5115564,127.0520502
87,2714,20291621,소매,종합소매점,편의점,서울특별시 강남구 대치동 62-8,서울특별시 강남구 영동대로50길 10,37.4985528,127.0700156
88,2801,20801056,소매,종합소매점,편의점,서울특별시 동대문구 전농동 493-71,서울특별시 동대문구 답십리로 55,37.57638558,127.0474024
89,2807,23198193,소매,종합소매점,편의점,서울특별시 강남구 청담동 100-31,서울특별시 강남구 압구정로75길 5,37.52634563,127.0468172
90,2883,7569429,소매,종합소매점,편의점,서울특별시 동대문구 용두동 233-14,서울특별시 동대문구 무학로37길 42,37.57779459,127.0279231
91,2910,24758410,소매,종합소매점,편의점,서울특별시 광진구 능동 234-35,서울특별시 광진구 능동로32길 65,37.55419691,127.0820458
92,2968,22716615,소매,종합소매점,편의점,서울특별시 서초구 서초동 1330-6,서울특별시 서초구 서초대로74길 51,37.49305471,127.0283892
93,2994,28521662,소매,종합소매점,편의점,서울특별시 서초구 양재동 215,서울특별시 서초구 매헌로 16,37.46246166,127.0369353
94,3027,24948737,소매,종합소매점,편의점,서울특별시 동대문구 장안동 192-75,서울특별시 동대문구 한천로 60,37.56696471,127.0625437
95,3199,11717998,소매,종합소매점,편의점,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로 240,37.51130447,127.0981244
96,3349,23187481,소매,종합소매점,편의점,서울특별시 양천구 신정동 899-5,서울특별시 양천구 목동로 219,37.52793446,126.8638088
97,3379,28520999,소매,종합소매점,편의점,서울특별시 양천구 목동 916,서울특별시 양천구 목동동로 257,37.52714654,126.8746818
98,3431,10332399,소매,종합소매점,편의점,서울특별시 마포구 상암동 1655,서울특별시 마포구 상암산로1길 24,37.57765307,126.8893189
99,3441,23515708,소매,종합소매점,편의점,서울특별시 송파구 문정동 76-1,서울특별시 송파구 새말로8길 27,37.48025407,127.126934
100,3535,23469951,소매,종합소매점,편의점,서울특별시 양천구 목동 719-27,서울특별시 양천구 목동중앙남로11길 26,37.53934831,126.8645069
101,3552,20022144,소매,종합소매점,편의점,서울특별시 은평구 역촌동 8-15,서울특별시 은평구 연서로 110,37.6088163,126.9160831
102,3558,28518666,소매,종합소매점,편의점,서울특별시 영등포구 영등포동4가 434-5,서울특별시 영등포구 영중로 9,37.51718283,126.9055549
103,3577,28524735,소매,종합소매점,편의점,서울특별시 영등포구 양평동5가 76,서울특별시 영등포구 양평로24길 9,37.54027372,126.8917293
104,3598,20027620,소매,종합소매점,편의점,서울특별시 강남구 대치동 889-52,서울특별시 강남구 선릉로90길 16,37.50411119,127.0506175
105,3668,24775570,소매,종합소매점,편의점,서울특별시 노원구 월계동 447-1,서울특별시 노원구 광운로 20,37.619317,127.0582279
106,3686,28524811,소매,종합소매점,편의점,서울특별시 송파구 마천동 178-85,서울특별시 송파구 마천로51길 22,37.49663856,127.1521097
107,3707,28507486,소매,종합소매점,편의점,서울특별시 동작구 신대방동 395,서울특별시 동작구 보라매로5길 28,37.49386768,126.9226432
108,3746,20618127,소매,종합소매점,편의점,서울특별시 관악구 신림동 515-1,서울특별시 관악구 난곡로74길 22,37.48592247,126.9149892
109,3775,20602883,소매,종합소매점,편의점,서울특별시 관악구 봉천동 911-1,서울특별시 관악구 양녕로1길 19,37.48346631,126.9452483
110,3855,28524865,소매,종합소매점,편의점,서울특별시 양천구 목동 916,서울특별시 양천구 목동동로 257,37.52714654,126.8746818
111,3860,24583764,소매,종합소매점,편의점,서울특별시 마포구 아현동 798,서울특별시 마포구 마포대로24길 5,37.55438584,126.9582382
112,3871,26281042,소매,종합소매점,편의점,서울특별시 강남구 도곡동 467,서울특별시 강남구 언주로30길 56,37.48805919,127.0534667
113,3914,28519830,소매,종합소매점,편의점,서울특별시 영등포구 영등포동4가 434-5,서울특별시 영등포구 영중로 9,37.51718283,126.9055549
114,3969,28523020,소매,종합소매점,편의점,서울특별시 강북구 우이동 16-6,서울특별시 강북구 삼양로 675,37.66296592,127.0122943
115,3988,28519442,소매,종합소매점,편의점,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로 315,37.60839154,127.0287256
116,3998,28522000,소매,종합소매점,편의점,서울특별시 영등포구 여의도동 26-1,서울특별시 영등포구 국제금융로2길 37,37.52293226,126.924273
117,4021,28522896,소매,종합소매점,편의점,서울특별시 동작구 신대방동 691-36,서울특별시 동작구 신대방길 19,37.48786368,126.9115009
118,4043,28518599,소매,종합소매점,편의점,서울특별시 성북구 길음동 1286-10,서울특별시 성북구 길음로7길 6,37.60432042,127.0223683
119,4050,24599098,소매,종합소매점,편의점,서울특별시 구로구 신도림동 338,서울특별시 구로구 경인로67길 23,37.5106508,126.889204
120,4064,24770084,소매,종합소매점,편의점,서울특별시 구로구 천왕동 174,서울특별시 구로구 천왕로1길 60,37.48262978,126.8341818
121,4065,24781709,소매,종합소매점,편의점,서울특별시 마포구 상암동 115-11,서울특별시 마포구 월드컵북로 347,37.57633796,126.8931989
122,4068,28519368,소매,종합소매점,편의점,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로 315,37.60839154,127.0287256
123,4129,24472857,소매,종합소매점,편의점,서울특별시 종로구 안국동 148,서울특별시 종로구 율곡로 53,37.5765873,126.9851109
124,4186,25828686,소매,종합소매점,편의점,서울특별시 영등포구 영등포동4가 442,서울특별시 영등포구 영중로 15,37.51721267,126.9039142
125,4228,28521593,소매,종합소매점,편의점,서울특별시 서초구 양재동 215,서울특별시 서초구 매헌로 16,37.46246166,127.0369353
126,4252,28518524,소매,종합소매점,편의점,서울특별시 성북구 안암동5가 1-2,서울특별시 성북구 인촌로 105,37.58648758,127.0309577
127,4313,28518881,소매,종합소매점,편의점,서울특별시 양천구 신월동 428-3,서울특별시 양천구 월정로 47,37.52400836,126.8417967
128,4327,25868414,소매,종합소매점,편의점,서울특별시 광진구 자양동 216-26,서울특별시 광진구 아차산로 370,37.53644365,127.0840399
129,4329,26281317,소매,종합소매점,편의점,서울특별시 강남구 청담동 5,서울특별시 강남구 도산대로 446,37.52358308,127.0450423
130,4358,9174838,소매,종합소매점,편의점,서울특별시 마포구 연남동 567-11,서울특별시 마포구 월드컵북로6길 69,37.5597257,126.9217409
131,4435,4964645,소매,종합소매점,편의점,서울특별시 중랑구 면목동 185-9,서울특별시 중랑구 중랑천로10길 66,37.59234997,127.0766176
132,4451,24612010,소매,종합소매점,편의점,서울특별시 성동구 행당동 322-127,서울특별시 성동구 행당로 104-1,37.55750545,127.0304051
133,4507,28515411,소매,종합소매점,편의점,서울특별시 강남구 역삼동 674-28,서울특별시 강남구 테헤란로39길 27,37.50427616,127.0409225
134,4533,25829805,소매,종합소매점,편의점,서울특별시 구로구 구로동 235-2,서울특별시 구로구 디지털로26길 5,37.48160507,126.8934671
135,4536,28524181,소매,종합소매점,편의점,서울특별시 강서구 내발산동 751,서울특별시 강서구 수명로1길 110,37.55185198,126.824639
136,4614,28511498,소매,종합소매점,편의점,서울특별시 마포구 서교동 490,서울특별시 마포구 양화로 45,37.55149077,126.9139374
137,4630,28518568,소매,종합소매점,편의점,서울특별시 영등포구 영등포동4가 434-5,서울특별시 영등포구 영중로 9,37.51718283,126.9055549
138,4656,7596780,소매,종합소매점,편의점,서울특별시 서초구 반포동 20-45,서울특별시 서초구 잠원로 24,37.50711049,127.0098611
139,4663,26003560,소매,종합소매점,편의점,서울특별시 송파구 가락동 144-20,서울특별시 송파구 송이로23길 18,37.49582882,127.1250903
140,4664,26001088,소매,종합소매점,편의점,서울특별시 용산구 동자동 12,서울특별시 용산구 후암로 107,37.55348367,126.9735408
141,4678,28520935,소매,종합소매점,편의점,서울특별시 양천구 목동 905-33,서울특별시 양천구 목동서로 133-4,37.53181804,126.8760598
142,4683,26281182,소매,종합소매점,편의점,서울특별시 관악구 신림동 566-8,서울특별시 관악구 남부순환로 1403,37.48060886,126.906473
143,4710,25886800,소매,종합소매점,편의점,서울특별시 노원구 상계동 1068,서울특별시 노원구 동일로231길 72,37.67223673,127.0517216
144,4718,28522498,소매,종합소매점,편의점,서울특별시 광진구 구의동 235-11,서울특별시 광진구 광나루로36길 28,37.54370566,127.0863048
145,4791,28524388,소매,종합소매점,편의점,서울특별시 중구 소공동 1,서울특별시 중구 을지로 30,37.56533379,126.9809849
146,4900,25805290,소매,종합소매점,편의점,서울특별시 강동구 암사동 452,서울특별시 강동구 고덕로 96,37.55450332,127.1357793
147,4911,24344033,소매,종합소매점,편의점,서울특별시 노원구 중계동 506,서울특별시 노원구 동일로203가길 29,37.63991755,127.0642452
148,4937,20864547,소매,종합소매점,편의점,서울특별시 광진구 중곡동 58-27,서울특별시 광진구 긴고랑로 115,37.55929728,127.0879141
149,4946,22605244,소매,종합소매점,편의점,서울특별시 강남구 역삼동 828-23,서울특별시 강남구 논현로85길 57,37.49771838,127.0334179
150,5078,24404575,소매,종합소매점,편의점,서울특별시 중랑구 묵동 235-100,서울특별시 중랑구 중랑역로 235-1,37.61451247,127.0750637
151,5085,6130339,소매,종합소매점,편의점,서울특별시 성북구 장위동 231-221,서울특별시 성북구 장위로 12,37.6130925,127.0383261
152,5121,26286664,소매,종합소매점,편의점,서울특별시 마포구 아현동 733,서울특별시 마포구 마포대로 208,37.55250823,126.956827
153,5142,28520804,소매,종합소매점,편의점,서울특별시 양천구 목동 916,서울특별시 양천구 목동동로 257,37.52714654,126.8746818
154,5173,28522262,소매,종합소매점,편의점,서울특별시 노원구 공릉동 421-16,서울특별시 노원구 공릉로48길 20,37.62755042,127.0796603
155,5211,24483116,소매,종합소매점,편의점,서울특별시 서초구 서초동 1303-16,서울특별시 서초구 서초대로77길 62,37.50272196,127.0238869
156,5236,7089397,소매,종합소매점,편의점,서울특별시 노원구 공릉동 172,서울특별시 노원구 공릉로 232,37.63306923,127.0767711
157,5253,28524774,소매,종합소매점,편의점,서울특별시 동대문구 전농동 621-2,서울특별시 동대문구 답십리로 3,37.57893642,127.0430564
158,5272,9174347,소매,종합소매점,편의점,서울특별시 중랑구 면목동 527-35,서울특별시 중랑구 용마산로 308,37.57957893,127.0924672
159,5438,28521068,소매,종합소매점,편의점,서울특별시 영등포구 영등포동 618-496,서울특별시 영등포구 경인로 846,37.51566141,126.9076472
160,5454,28520233,소매,종합소매점,편의점,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로 315,37.60839154,127.0287256
161,5515,6336749,소매,종합소매점,편의점,서울특별시 강남구 역삼동 800,서울특별시 강남구 봉은사로 102,37.5046235,127.0250158
162,5519,24414439,소매,종합소매점,편의점,서울특별시 강동구 둔촌동 6-2,서울특별시 강동구 진황도로61길 53,37.52846088,127.1479142
163,5560,25878536,소매,종합소매점,편의점,서울특별시 금천구 독산동 1116,서울특별시 금천구 금하로1마길 16,37.45298756,126.890566
164,5561,25888954,소매,종합소매점,편의점,서울특별시 영등포구 여의도동 48-1,서울특별시 영등포구 의사당대로 154,37.51767211,126.9274594
165,5582,6860578,소매,종합소매점,편의점,서울특별시 강서구 마곡동 784,서울특별시 강서구 강서로 455,37.56623319,126.8402037
166,5616,28518271,소매,종합소매점,편의점,서울특별시 중구 남대문로5가 395,서울특별시 중구 소월로 50,37.5554468,126.9754832
167,5618,15479838,소매,종합소매점,편의점,서울특별시 성동구 도선동 285-1,서울특별시 성동구 왕십리로26길 1,37.56336097,127.0324459
168,5635,6350331,소매,종합소매점,편의점,서울특별시 송파구 잠실동 1-2,서울특별시 송파구 백제고분로 2,37.51920175,127.0764903
169,5711,28517026,소매,종합소매점,편의점,서울특별시 관악구 봉천동 1527-20,서울특별시 관악구 남부순환로206길 33-5,37.48102289,126.9420489
170,5733,20740983,소매,종합소매점,편의점,서울특별시 중구 남대문로5가 84-11,서울특별시 중구 통일로 10,37.5570885,126.9736159
171,5747,16095788,소매,종합소매점,편의점,서울특별시 동작구 사당동 175-25,서울특별시 동작구 사당로23길 181,37.49016945,126.9707102
172,5806,24903880,소매,종합소매점,편의점,서울특별시 강남구 청담동 132-19,서울특별시 강남구 영동대로 708,37.52104907,127.0571227
173,5860,28520106,소매,종합소매점,편의점,서울특별시 중랑구 상봉동 500,서울특별시 중랑구 망우로 353,37.59832307,127.0916054
174,5874,22635465,소매,종합소매점,편의점,서울특별시 강남구 삼성동 152-55,서울특별시 강남구 삼성로104길 18,37.51099519,127.0562312
175,5893,26280001,소매,종합소매점,편의점,서울특별시 성동구 용답동 238-2,서울특별시 성동구 자동차시장1길 94-15,37.55961111,127.0681027
176,6012,25525490,소매,종합소매점,편의점,서울특별시 서초구 양재동 274-1,서울특별시 서초구 마방로10길 22,37.47633113,127.0438575
177,6088,6885400,소매,종합소매점,편의점,서울특별시 마포구 서교동 459-1,서울특별시 마포구 잔다리로 96,37.55578355,126.9153351
178,6095,11719625,소매,종합소매점,편의점,서울특별시 강서구 마곡동 784-13,서울특별시 강서구 강서로 423,37.56349459,126.8393406
179,6112,9174834,소매,종합소매점,편의점,서울특별시 강남구 역삼동 608-12,서울특별시 강남구 봉은사로26길 26,37.50543328,127.0336464
180,6285,26001125,소매,종합소매점,편의점,서울특별시 은평구 대조동 89-280,서울특별시 은평구 서오릉로 100,37.60892337,126.9208838
181,6286,9174885,소매,종합소매점,편의점,서울특별시 구로구 온수동 5-1,서울특별시 구로구 부일로9길 87,37.49611845,126.82419
182,6287,26002167,소매,종합소매점,편의점,서울특별시 동대문구 용두동 112-8,서울특별시 동대문구 왕산로 72,37.57773279,127.0313656
183,6342,28520688,소매,종합소매점,편의점,서울특별시 강남구 삼성동 140-3,서울특별시 강남구 선릉로 524,37.50664308,127.0483685
184,6355,16099383,소매,종합소매점,편의점,서울특별시 강동구 상일동 500,서울특별시 강동구 상일로6길 26,37.54881202,127.1753075
185,6405,25881676,소매,종합소매점,편의점,서울특별시 동대문구 장안동 306-3,서울특별시 동대문구 장한로 147,37.57346796,127.0713716
186,6437,24300058,소매,종합소매점,편의점,서울특별시 중랑구 망우동 183,서울특별시 중랑구 양원역로 25,37.60266216,127.107623
187,6458,24039019,소매,종합소매점,편의점,서울특별시 서초구 반포동 722-38,서울특별시 서초구 강남대로 521-4,37.50851957,127.0221714
188,6483,16106468,소매,종합소매점,편의점,서울특별시 양천구 신월동 491-8,서울특별시 양천구 오목로 71,37.52301799,126.8455565
189,6544,22648127,소매,종합소매점,편의점,서울특별시 관악구 봉천동 1679-10,서울특별시 관악구 남부순환로237길 3,37.47884824,126.9599662
190,6565,16168261,소매,종합소매점,편의점,서울특별시 마포구 상암동 1648,서울특별시 마포구 매봉산로 31,37.57571286,126.889959
191,6658,28516218,소매,종합소매점,편의점,서울특별시 강남구 압구정동 494,서울특별시 강남구 압구정로 343,37.52849864,127.0400807
192,6705,24373385,소매,종합소매점,편의점,서울특별시 동작구 신대방동 395-69,서울특별시 동작구 보라매로5가길 16,37.49132182,126.924082
193,6836,24511079,소매,종합소매점,편의점,서울특별시 양천구 신정동 1014-5,서울특별시 양천구 은행정로4길 25,37.52150726,126.8625827
194,6875,20524658,소매,종합소매점,편의점,서울특별시 용산구 이태원동 20-5,서울특별시 용산구 우사단로4길 1,37.53149915,126.9967197
195,6881,14974657,소매,종합소매점,편의점,서울특별시 강서구 내발산동 697-6,서울특별시 강서구 강서로47다길 20,37.55197291,126.8341097
196,6904,9174198,소매,종합소매점,편의점,서울특별시 관악구 남현동 1053-39,서울특별시 관악구 남부순환로260길 84,37.47298446,126.9725625
197,6905,26002547,소매,종합소매점,편의점,서울특별시 영등포구 당산동 376,서울특별시 영등포구 버드나루로 130,37.53055887,126.9079957
198,6906,26003806,소매,종합소매점,편의점,서울특별시 강서구 등촌동 512-7,서울특별시 강서구 등촌로39길 6,37.54557739,126.8620021
