,학교ID,학교명,학교급구분,소재지지번주소,소재지도로명주소,위도,경도
1194,B000001898,서울신사초등학교,초등학교,서울특별시 은평구 신사동 98-32,서울특별시 은평구 가좌로 275-2,37.5928019,126.9119832
1197,B000002404,서울성북초등학교,초등학교,서울특별시 성북구 성북동 66-1,서울특별시 성북구 성북로 102-10,37.59405389,126.9987754
1203,B000002184,서울선사초등학교,초등학교,서울특별시 강동구 암사동 186-1,서울특별시 강동구 올림픽로 837,37.55584691,127.128196
1205,B000002085,서울재동초등학교,초등학교,서울특별시 종로구 가회동 210,서울특별시 종로구 북촌로4길 7,37.58002991,126.9851778
1207,B000002196,서울남명초등학교,초등학교,서울특별시 양천구 신정동 653-5,서울특별시 양천구 중앙로23길 3,37.515684,126.8540837
1210,B000002168,서울신명초등학교,초등학교,서울특별시 강동구 길동 42,서울특별시 강동구 명일로24길 33,37.54092685,127.1499791
1211,B000002340,서울신봉초등학교,초등학교,서울특별시 관악구 봉천동 458,서울특별시 관악구 양녕로6나길 1,37.48557635,126.9493909
1214,B000002369,서울광장초등학교,초등학교,서울특별시 광진구 광장동 389-1,서울특별시 광진구 광장로1길 27,37.54854922,127.1017999
1216,B000001928,추계초등학교,초등학교,서울특별시 서대문구 북아현동 190-1,서울특별시 서대문구 북아현로11가길 7,37.56317672,126.9540593
1222,B000002116,서울한강초등학교,초등학교,서울특별시 용산구 한강로3가 65-5,서울특별시 용산구 한강대로14길 9,37.52522655,126.965079
1223,B000002378,서울성자초등학교,초등학교,서울특별시 광진구 자양동 662,서울특별시 광진구 뚝섬로56길 7,37.53149357,127.0834083
1226,B000002083,서울청운초등학교,초등학교,서울특별시 종로구 청운동 123,서울특별시 종로구 자하문로 105,37.58592131,126.9692423
1230,B000002237,서울등촌초등학교,초등학교,서울특별시 강서구 등촌동 520-4,서울특별시 강서구 등촌로39길 71,37.54761422,126.8579422
1231,B000002183,서울강동초등학교,초등학교,서울특별시 강동구 천호동 306,서울특별시 강동구 상암로14길 77,37.5463638,127.1301872
1237,B000024102,서울어울초등학교,초등학교,서울특별시 은평구 녹번동 281-5,서울특별시 은평구 통일로 650,37.60656331,126.9350984
1238,B000001943,서울아현초등학교,초등학교,서울특별시 마포구 아현동 267-2,서울특별시 마포구 굴레방로 6,37.5558319,126.9562422
1241,B000002180,서울명일초등학교,초등학교,서울특별시 강동구 암사동 418-18,서울특별시 강동구 고덕로38길 8,37.5545536,127.1425911
1245,B000002220,서울등마초등학교,초등학교,서울특별시 강서구 등촌동 718,서울특별시 강서구 등촌로35길 12,37.54204371,126.8616672
1246,B000002351,서울금북초등학교,초등학교,서울특별시 성동구 금호동1가 48-2,서울특별시 성동구 행당로1길 13,37.55749549,127.0235067
1248,B000024205,서울강솔초등학교,초등학교,서울특별시 강동구 강일동 694,서울특별시 강동구 고덕로97길 80,37.56186962,127.1802671
1250,B000001925,서울고은초등학교,초등학교,서울특별시 서대문구 홍제동 320-12,서울특별시 서대문구 모래내로 441,37.58500184,126.9439749
1253,B000002032,서울가인초등학교,초등학교,서울특별시 도봉구 창동 224-20,서울특별시 도봉구 도봉로136다길 4,37.6594678,127.0429509
1255,B000002163,서울묘곡초등학교,초등학교,서울특별시 강동구 고덕동 498,서울특별시 강동구 동남로79길 46,37.55871279,127.1530934
1256,B000002181,서울천일초등학교,초등학교,서울특별시 강동구 천호동 217-70,서울특별시 강동구 구천면로 266,37.54436122,127.1334367
1261,B000002001,서울영등포초등학교,초등학교,서울특별시 영등포구 문래동1가 35-2,서울특별시 영등포구 경인로 756,37.51294802,126.898215
1262,B000002197,서울양목초등학교,초등학교,서울특별시 양천구 신정동 1001,서울특별시 양천구 목동로11길 30,37.52391851,126.8614719
1269,B000002173,서울명원초등학교,초등학교,서울특별시 강동구 명일동 39,서울특별시 강동구 명일로 364,37.55128785,127.1505002
1270,B000002039,한신초등학교,초등학교,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,37.65335584,127.0324273
1271,B000002246,서울등서초등학교,초등학교,서울특별시 강서구 화곡동 산212,서울특별시 강서구 화곡로58길 86,37.55188439,126.8550381
1273,B000002060,서울상천초등학교,초등학교,서울특별시 노원구 상계동 768,서울특별시 노원구 덕릉로 443,37.64628513,127.0578888
1274,B000002403,서울석관초등학교,초등학교,서울특별시 성북구 석관동 205,서울특별시 성북구 돌곶이로22길 21,37.61102206,127.0583553
1281,B000002352,서울금호초등학교,초등학교,서울특별시 성동구 금호동2가 511,서울특별시 성동구 무수막길 69,37.55189794,127.0207529
1283,B000002165,서울고덕초등학교,초등학교,서울특별시 강동구 고덕동 158,서울특별시 강동구 아리수로82길 42,37.56129361,127.1660799
1284,B000001896,서울연광초등학교,초등학교,서울특별시 은평구 불광동 400-6,서울특별시 은평구 연서로35길 37,37.62364876,126.923909
1289,B000002301,서울일원초등학교,초등학교,서울특별시 강남구 일원동 691,서울특별시 강남구 영동대로4길 20,37.48978808,127.0763669
1290,B000002201,서울정목초등학교,초등학교,서울특별시 양천구 목동 757-2,서울특별시 양천구 목동중앙로3길 30-10,37.53652885,126.8700491
1292,B000002033,서울창동초등학교,초등학교,서울특별시 도봉구 창동 266,서울특별시 도봉구 해등로16길 81,37.65536304,127.0448329
1294,B000001983,서울정심초등학교,초등학교,서울특별시 금천구 독산동 182-44,서울특별시 금천구 독산로78다길 89,37.47199405,126.9082144
1296,B000002170,서울천동초등학교,초등학교,서울특별시 강동구 길동 371-1,서울특별시 강동구 성안로 200,37.5410159,127.1378287
1297,B000002030,서울월천초등학교,초등학교,서울특별시 도봉구 창동 29,서울특별시 도봉구 노해로70길 96,37.64804738,127.0517539
1299,B000002012,서울우신초등학교,초등학교,서울특별시 영등포구 신길동 210,서울특별시 영등포구 신길로 190,37.50986472,126.9118637
1301,B000001843,서울이문초등학교,초등학교,서울특별시 동대문구 이문동 358-34,서울특별시 동대문구 신이문로 16,37.60189649,127.064885
1302,B000002271,서울양재초등학교,초등학교,서울특별시 서초구 양재동 101,서울특별시 서초구 바우뫼로18길 14,37.47416538,127.0318861
1303,B000024775,서울금나래초등학교,초등학교,서울특별시 금천구 독산동 1153,서울특별시 금천구 시흥대로79길 37,37.45823,126.8962417
1304,B000022754,서울세명초등학교,초등학교,서울특별시 강남구 세곡동 529,서울특별시 강남구 자곡로 55,37.4688571,127.0910573
1305,B000026183,서울항동초등학교,초등학교,서울특별시 구로구 항동 160,서울특별시 구로구 연동로 178,37.47701589,126.8241103
1306,B000025614,서울하늘숲초등학교,초등학교,서울특별시 구로구 천왕동 산13-1,서울특별시 구로구 오리로 1106,37.48415943,126.8414178
1307,B000001904,서울응암초등학교,초등학교,서울특별시 은평구 응암동 340,서울특별시 은평구 가좌로6길 20,37.58875319,126.9216161
1308,B000025372,서울해누리초등학교,초등학교,서울특별시 송파구 가락동 479-1,서울특별시 송파구 송파대로37길 95,37.49841159,127.1021242
1309,B000002175,서울고일초등학교,초등학교,서울특별시 강동구 상일동 125,서울특별시 강동구 구천면로93길 20,37.55154262,127.1694101
1310,B000002124,서울가락초등학교,초등학교,서울특별시 송파구 가락동 477,서울특별시 송파구 송파대로37길 45,37.50002115,127.1076425
1311,B000002166,서울강덕초등학교,초등학교,서울특별시 강동구 고덕동 222,서울특별시 강동구 동남로82길 94-54,37.55954748,127.1604836
