,주소,위도,경도,어린이집 평균거리
537,서울특별시 양천구 목동로 230,37.528994,126.8650035,72.74531202959908
538,서울특별시 양천구 목동로 224,37.5285923,126.8650937,69.98945475154757
539,서울특별시 양천구 목동로 212,37.5290303,126.869144,51.04767173679379
540,서울특별시 양천구 목동동로12길 23,37.523805,126.8746806,50.26297026224488
541,서울특별시 양천구 목동동로10길 16-6,37.5181266,126.8715119,49.45896975045635
542,서울특별시 양천구 목동동로 50,37.5132319,126.8623246,82.76671813115965
543,서울특별시 양천구 목동동로 430,37.5350632,126.8850851,38.06631777489606
544,서울특별시 양천구 목동동로 411,37.536731,126.8822116,35.865175822630405
545,서울특별시 양천구 목동동로 401,37.5363537,126.8811222,31.34001410634098
546,서울특별시 양천구 목동동로 350,37.5332441,126.8829057,28.27327025152251
547,서울특별시 양천구 목동동로 339,37.5321823,126.8767997,34.453112352613324
548,서울특별시 양천구 목동동로 258,37.5252791,126.8746695,45.39549246350608
549,서울특별시 양천구 목동동로 257,37.5268536,126.8750345,41.67992045709144
550,서울특별시 양천구 목동동로 250,37.5256697,126.873797,44.852257126257726
551,서울특별시 양천구 목동동로 240,37.5259957,126.8727061,44.80727296682638
552,서울특별시 양천구 목동동로 202,37.5234632,126.8717412,52.11544512743506
553,서울특별시 양천구 목동동로 189,37.522674,126.8704315,56.35568484531817
554,서울특별시 양천구 목동동로 180,37.5215628,126.8721471,55.420350281311926
555,서울특별시 양천구 목동동로 177,37.5216391,126.8704458,56.62621100156877
556,서울특별시 양천구 목동동로 130,37.5151892,126.8713633,50.28110519507196
557,서울특별시 양천구 목동동로 100,37.514173,126.8650104,74.25113777645427
558,서울특별시 양천구 목동동로 10,37.511398,126.859448,92.29521834667034
559,서울특별시 양천구 목동남로4길 81,37.5104913,126.8682994,60.52476363175048
560,서울특별시 양천구 목동남로4길 80,37.50852081,126.8684736,61.76426755246185
561,서울특별시 양천구 목동남로4길 6-46,37.5062043,126.865232,75.432454344161
562,서울특별시 양천구 목동남로4길 6-23,37.5077521,126.8666378,69.7590749541938
563,서울특별시 양천구 목동남로2길 60-7,37.5054476,126.8643152,78.32170646929688
564,서울특별시 양천구 목동남로2길 60-30,37.5070747,126.863636,85.77506456420255
565,서울특별시 양천구 남부순환로85길 16,37.5144203,126.8426052,88.45712463932612
566,서울특별시 양천구 남부순환로83길 18,37.516804,126.843516,101.86695789566593
567,서울특별시 양천구 곰달래로2길 16,37.5282122,126.8339527,88.39414865896941
568,서울특별시 양천구 가로공원로56길 10,37.5341093,126.8240316,43.269510541225124
569,서울특별시 송파구 한가람로 478,37.5396031,127.1182132,34.587918431689786
570,서울특별시 송파구 한가람로 468,37.5384921,127.1166573,37.483992870776426
571,서울특별시 송파구 한가람로 448,37.5377775,127.1153829,37.82714835059253
572,서울특별시 송파구 풍성로26길 47,37.52965343,127.117008,64.92280449679389
573,서울특별시 송파구 풍성로26길 31,37.5311152,127.1184957,73.8010127689297
574,서울특별시 송파구 풍성로24길 42,37.5321466,127.1168432,68.31827483893794
575,서울특별시 송파구 풍성로 14,37.5341924,127.1137637,47.80078347684387
576,서울특별시 송파구 토성로 38-6,37.5296833,127.1123385,42.25224931834134
577,서울특별시 송파구 토성로 37,37.5307592,127.1153105,60.01982499948172
578,서울특별시 송파구 충민로6길 14,37.4802994,127.1320225,83.17575134526246
579,서울특별시 송파구 충민로4길 6,37.4792659,127.1282926,61.88396653501889
580,서울특별시 송파구 충민로4길 5,37.4801394,127.1299462,72.2860727449198
581,서울특별시 송파구 충민로4길 19,37.4791574,127.1308268,77.27080146538533
582,서울특별시 송파구 충민로 188,37.4868275,127.1346692,63.66951358915724
583,서울특별시 송파구 충민로 152,37.483645,127.1328807,73.16743479712305
584,서울특별시 송파구 충민로 151,37.4839845,127.1312464,72.29984548340245
585,서울특별시 송파구 중대로12길 35,37.4918819,127.1255185,67.85643266543788
586,서울특별시 송파구 중대로 24,37.4885215,127.1143761,34.063865731249685
587,서울특별시 송파구 중대로 127,37.4948246,127.1219307,58.274072087168044
588,서울특별시 송파구 잠실로 62,37.5083905,127.0895562,71.70064522684599
589,서울특별시 송파구 위례순환로 477,37.47653346,127.1341027,75.9040503271554
590,서울특별시 송파구 위례성대로 176,37.5103525,127.1292057,30.991306177550992
591,서울특별시 송파구 위례서이로 25,37.4825792,127.1370619,71.31601893382987
592,서울특별시 송파구 위례북로4길 12,37.486816,127.1522144,28.56460251658536
593,서울특별시 송파구 위례광장로 193,37.48174147,127.1421912,59.51423532108951
594,서울특별시 송파구 위례광장로 185,37.48159945,127.1411675,65.75936244081262
595,서울특별시 송파구 위례광장로 170,37.47864452,127.1421546,70.65662772081672
596,서울특별시 송파구 위례광장로 163,37.4793709,127.1398596,78.03588910357635
597,서울특별시 송파구 위례광장로 136,37.47714597,127.1422859,70.67125975285745
598,서울특별시 송파구 위례광장로 121,37.4762215,127.1393766,77.57606219852197
599,서울특별시 송파구 올림픽로4길 42,37.5068615,127.073165,14.990927048991255
600,서울특별시 송파구 올림픽로4길 15,37.5074435,127.0767086,19.450048431684788
601,서울특별시 송파구 올림픽로47길 9,37.527262,127.1177196,55.11664445686464
602,서울특별시 송파구 올림픽로45길 11,37.5266148,127.1167332,48.76448801744548
603,서울특별시 송파구 올림픽로43길 34,37.5255442,127.1143162,56.250418871704426
604,서울특별시 송파구 올림픽로35길 94,37.51821271,127.1031777,71.69214389929176
605,서울특별시 송파구 올림픽로35길 93,37.5177485,127.1044137,70.82205639253279
606,서울특별시 송파구 올림픽로35길 104,37.519587,127.0994131,71.6250372266982
607,서울특별시 송파구 올림픽로35가길 9,37.5174478,127.1036042,69.44170434608884
608,서울특별시 송파구 올림픽로35가길 11,37.5168027,127.1043832,67.60861969885107
609,서울특별시 송파구 올림픽로35가길 10,37.5169868,127.1023024,71.98221119385728
610,서울특별시 송파구 올림픽로 99,37.5127515,127.088451,75.75979165350518
611,서울특별시 송파구 올림픽로 525,37.5293329,127.1188746,69.59661776333816
612,서울특별시 송파구 올림픽로 435,37.5212508,127.1093216,67.62389930621352
613,서울특별시 송파구 올림픽로 269,37.5145557,127.1006125,69.49778291706943
614,서울특별시 송파구 올림픽로 212,37.5111075,127.0939498,68.3629984577278
615,서울특별시 송파구 올림픽로 135,37.5127515,127.088451,75.75979165350518
616,서울특별시 송파구 오금로61길 20,37.4946337,127.1464076,82.36989636718523
617,서울특별시 송파구 오금로54길 10,37.4931374,127.1406364,76.09688836321276
618,서울특별시 송파구 오금로35길 17,37.5048491,127.1257434,51.490130208345136
619,서울특별시 송파구 오금로32길 5,37.5042198,127.1213172,68.44419801612315
620,서울특별시 송파구 오금로32길 42,37.5034908,127.1178187,86.94562456965481
621,서울특별시 송파구 오금로32길 31,37.5026839,127.1200186,68.283825657543
622,서울특별시 송파구 오금로32길 14,37.5047161,127.1182753,89.02810855908889
623,서울특별시 송파구 오금로32길 10,37.5060284,127.1192987,78.69727951714617
624,서울특별시 송파구 오금로31길 27,37.5090693,127.1226227,62.02905625213494
625,서울특별시 송파구 오금로 551,37.493915,127.150756,72.72297099785162
626,서울특별시 송파구 오금로 432,37.4953676,127.1367851,75.23410665822335
627,서울특별시 송파구 오금로 407,37.4981134,127.136586,73.06391155657792
628,서울특별시 송파구 오금로 405,37.4985637,127.1353505,72.37823867230438
629,서울특별시 송파구 오금로 370,37.4995774,127.1310772,67.40081165588232
630,서울특별시 송파구 양재대로72길 20,37.5089058,127.1287745,34.620519546975444
631,서울특별시 송파구 양재대로72길 15,37.5093927,127.1292736,32.869901632480975
632,서울특별시 송파구 양재대로 1218,37.5179148,127.1361039,5.163981166356692
633,서울특별시 송파구 양재대로 1109,37.507175,127.1241052,60.14322865910841
634,서울특별시 송파구 양재대로 1089,37.506177,127.1220009,67.43808539164158
635,서울특별시 송파구 양산로8길 8,37.4909438,127.1445317,65.12667604146323
636,서울특별시 송파구 양산로8길 24,37.4903349,127.1462382,60.855870881614514
637,서울특별시 송파구 양산로4길 8,37.4892474,127.1438346,55.5500302368754
638,서울특별시 송파구 양산로4길 16,37.4888973,127.1453223,51.66348120743481
639,서울특별시 송파구 양산로2길 44,37.4902013,127.1476125,59.22670544178569
640,서울특별시 송파구 양산로2길 38,37.4886075,127.1466473,51.57220780579331
641,서울특별시 송파구 송파대로8길 58,37.4797913,127.133178,85.6933347026877
642,서울특별시 송파구 송파대로8길 20,37.4772989,127.1298646,61.97749124548462
643,서울특별시 송파구 송파대로8길 17,37.4782198,127.1287418,62.19250807583594
644,서울특별시 송파구 송파대로8길 10,37.4768967,127.1291789,57.57744701407527
645,서울특별시 송파구 송파대로48길 29,37.5105889,127.1074518,62.34306230710978
646,서울특별시 송파구 송파대로37길 29,37.5004853,127.1092616,87.49155761882585
647,서울특별시 송파구 송파대로32길 8,37.4971891,127.1175983,64.36114527826338
648,서울특별시 송파구 송파대로32길 33,37.4978882,127.1162993,66.15849402617249
649,서울특별시 송파구 송파대로32길 15,37.4963581,127.1163709,65.62053205081168
650,서울특별시 송파구 송파대로28길 27,37.4950598,127.1204414,54.09228317446414
651,서울특별시 송파구 송파대로 567,37.5143691,127.093004,78.78686023390142
652,서울특별시 송파구 송파대로 345,37.49760987,127.1024974,51.54951851801517
653,서울특별시 송파구 송파대로 220,37.489685,127.1217367,55.84154252245723
654,서울특별시 송파구 송이로32길 37,37.4867371,127.1270852,74.22529698345639
655,서울특별시 송파구 송이로31길 66,37.4924314,127.1370266,75.8776971785562
656,서울특별시 송파구 송이로31길 56,37.490605,127.1354526,72.54112693515586
657,서울특별시 송파구 송이로19길 8,37.4972327,127.1226268,61.04416246459105
658,서울특별시 송파구 송이로15길 31,37.5014471,127.1226538,62.539944414132854
659,서울특별시 송파구 송이로12길 11,37.5000876,127.1171288,73.25245213671421
660,서울특별시 송파구 송이로 88,37.499639,127.1188815,70.67254749313024
661,서울특별시 송파구 송이로 257,37.4871243,127.1332779,67.5121488297359
662,서울특별시 송파구 성내천로6길 1-13,37.5028917,127.1361125,53.14972135912751
663,서울특별시 송파구 성내천로47길 38,37.4957796,127.1587776,27.53897077809272
664,서울특별시 송파구 성내천로37길 37,37.4988304,127.1592193,26.322100548382085
665,서울특별시 송파구 성내천로 87,37.501501,127.1395964,64.81661139835344
666,서울특별시 송파구 성내천로 314,37.4930747,127.1557137,39.53158565686224
667,서울특별시 송파구 성내천로 245,37.4982315,127.1548193,43.78034692346351
668,서울특별시 송파구 성내천로 211,37.5003286,127.1520468,49.05225008601532
669,서울특별시 송파구 성내천로 103,37.50017063,127.1413515,72.68577222606118
670,서울특별시 송파구 석촌호수로 210,37.50657397,127.1003448,54.69823406281404
671,서울특별시 송파구 새말로8길 12,37.4816252,127.1256477,62.47407258660864
672,서울특별시 송파구 새말로12길 16,37.4818131,127.1296412,72.34803984959859
673,서울특별시 송파구 백제고분로18길 7,37.503992,127.0853196,43.757204237033356
674,서울특별시 송파구 백제고분로18길 30,37.5028243,127.0829428,36.22525298983926
675,서울특별시 송파구 백제고분로 348,37.5036204,127.1046578,75.629589379569
676,서울특별시 송파구 문정로 83,37.4908501,127.130255,73.13979298419326
677,서울특별시 송파구 문정로 55,37.4868865,127.1281123,75.88761086454211
678,서울특별시 송파구 문정로 197,37.4964677,127.1390705,77.43485405826405
679,서울특별시 송파구 마천로57길 16,37.4947152,127.1533259,60.999357392956526
680,서울특별시 송파구 동남로24길 6,37.4995733,127.136295,70.7836629874544
681,서울특별시 송파구 동남로18길 9,37.4957046,127.1326936,74.50977710804595
682,서울특별시 송파구 동남로11길 4,37.4937996,127.1285974,71.08704418951284
683,서울특별시 송파구 동남로 342,37.51346196,127.1427371,4.194820089751635
684,서울특별시 송파구 동남로 341,37.50639813,127.1380513,38.71093561744106
685,서울특별시 송파구 동남로 225,37.4981982,127.1321113,72.97208273504414
686,서울특별시 송파구 동남로 193,37.4954185,127.1285511,73.17344751900607
687,서울특별시 송파구 동남로 160,37.4913441,127.1280554,71.62959781697026
688,서울특별시 송파구 거마로 41,37.4968972,127.1449982,84.11611483504417
689,서울특별시 송파구 가락로 192,37.5050983,127.1161969,92.56387020241164
690,서울특별시 송파구 가락로 187,37.5058734,127.1150497,95.87100954547009
691,서울특별시 성북구 회기로5길 142,37.5975546,127.0417743,45.475944332132954
692,서울특별시 성북구 화랑로48길 16,37.6129055,127.0684003,78.8948648426326
693,서울특별시 성북구 화랑로15길 4,37.6059521,127.0466414,52.964997087225804
694,서울특별시 성북구 화랑로 299,37.61365478,127.0608028,68.00886183748484
695,서울특별시 성북구 화랑로 235,37.610125,127.054781,48.47143935616164
696,서울특별시 성북구 화랑로 214,37.6083777,127.0545119,44.56081023455552
697,서울특별시 성북구 화랑로 210-26,37.6072388,127.0540258,41.8284748577731
698,서울특별시 성북구 한천로76길 73,37.611111,127.0667057,73.267648981484
699,서울특별시 성북구 한천로101길 54,37.6224603,127.047843,65.11630061839837
700,서울특별시 성북구 한천로101길 18,37.6231937,127.0494663,64.11556147740995
701,서울특별시 성북구 한천로 713,37.62051339,127.0504051,67.27494639375651
702,서울특별시 성북구 한천로 509,37.6063529,127.0657663,59.2687355356618
703,서울특별시 성북구 지봉로21길 19,37.5855901,127.0166232,44.55237222598441
704,서울특별시 성북구 종암로9길 71,37.5973644,127.0301269,121.63486323895967
705,서울특별시 성북구 종암로9길 71,37.5973718,127.0309927,121.63486323895967
706,서울특별시 성북구 종암로5길 26,37.5944341,127.0338125,47.31765923533689
707,서울특별시 성북구 종암로36길 52,37.6056942,127.0347011,84.48310674450015
708,서울특별시 성북구 종암로25길 30,37.6010008,127.0301481,74.61145558776632
709,서울특별시 성북구 종암로24길 35,37.6017652,127.0347914,85.67723330268669
710,서울특별시 성북구 종암로24가길 80,37.599309,127.0386085,70.04417139596114
711,서울특별시 성북구 종암로24가길 53,37.6016999,127.0348767,166.92021952332198
712,서울특별시 성북구 종암로24가길 53,37.6010883,127.0369642,166.92021952332198
713,서울특별시 성북구 종암로23길 35,37.5983534,127.0298341,214.72481723161596
714,서울특별시 성북구 종암로23길 35,37.5993452,127.0313424,214.72481723161596
715,서울특별시 성북구 종암로23길 35,37.6011338,127.0388225,214.72481723161596
716,서울특별시 성북구 종암로21길 127,37.6025494,127.0298689,83.10385320911267
717,서울특별시 성북구 종암로 167,37.6050605,127.031103,89.45046438615074
718,서울특별시 성북구 종암로 132,37.6018897,127.0334853,85.21871692727433
719,서울특별시 성북구 정릉로26길 8,37.6049603,127.0091944,77.48559300059264
720,서울특별시 성북구 정릉로21길 21,37.6065103,127.0083543,63.56073111676518
721,서울특별시 성북구 정릉로 404,37.6041274,127.0285886,97.17105755060552
722,서울특별시 성북구 정릉로 402-16,37.603349,127.0280209,86.93187372879167
723,서울특별시 성북구 정릉로 388,37.6024287,127.0264895,89.3541753604287
724,서울특별시 성북구 정릉로 307,37.6033174,127.0182647,120.29998160506968
725,서울특별시 성북구 정릉로 305,37.6043325,127.0171534,123.90471909007138
726,서울특별시 성북구 정릉로 292,37.60284,127.0155119,114.39031443650131
727,서울특별시 성북구 장월로1길 28,37.6066138,127.0451712,132.92268851263194
728,서울특별시 성북구 장월로1길 28,37.6079078,127.0457572,132.92268851263194
729,서울특별시 성북구 장월로 160,37.61790892,127.0522663,69.85829226429193
730,서울특별시 성북구 월곡로14길 26,37.599088,127.0421157,49.508816622307435
731,서울특별시 성북구 월계로36길 27,37.6201173,127.0477116,64.25983182258179
732,서울특별시 성북구 오패산로3길 17,37.6044231,127.0352907,88.1385288234996
733,서울특별시 성북구 오패산로16가길 40,37.6107743,127.0390029,83.09117265959682
734,서울특별시 성북구 오패산로 90,37.61044,127.0368836,159.84196346486786
735,서울특별시 성북구 오패산로 90,37.6120414,127.0379722,159.84196346486786
736,서울특별시 성북구 오패산로 46,37.6070339,127.0383738,169.5346441830686
737,서울특별시 성북구 오패산로 46,37.60521,127.0394001,169.5346441830686
738,서울특별시 성북구 안암로9나길 14,37.5847251,127.0217182,39.71607939998793
739,서울특별시 성북구 안암로9길 30,37.5818996,127.0248881,44.219166574974345
740,서울특별시 성북구 아리랑로5길 92,37.5979949,127.0116899,71.39239247331676
741,서울특별시 성북구 아리랑로5길 85,37.5976901,127.0106855,63.870842647912184
742,서울특별시 성북구 아리랑로5길 25,37.5963742,127.0134702,68.52303773042956
743,서울특별시 성북구 아리랑로19길 86,37.6018169,127.008977,68.14289703864485
744,서울특별시 성북구 아리랑로19길 60,37.6028813,127.0101777,83.79572171237162
745,서울특별시 성북구 아리랑로19가길 20,37.60186152,127.0111393,88.59955936606241
746,서울특별시 성북구 아리랑로 89,37.6009267,127.0125252,90.81315814491013
747,서울특별시 성북구 아리랑로 75,37.59884593,127.0136836,83.52990737793375
748,서울특별시 성북구 아리랑로 68,37.5986397,127.0149705,83.4464219893067
749,서울특별시 성북구 숭인로2길 61,37.610374,127.0242907,206.35787436173197
750,서울특별시 성북구 숭인로2길 61,37.6094237,127.0254972,206.35787436173197
751,서울특별시 성북구 숭인로 50,37.60975797,127.0279707,90.29746391103083
752,서울특별시 성북구 솔샘로25길 28,37.6185895,127.0073229,73.20963649684658
753,서울특별시 성북구 솔샘로24길 15,37.6150052,127.0101777,93.23740836858016
754,서울특별시 성북구 성북로4길 52,37.5949161,127.0102405,103.51450895233097
755,서울특별시 성북구 성북로4길 52,37.5949161,127.0102405,103.51450895233097
756,서울특별시 성북구 서경로 60,37.60800846,127.0161627,122.17576218090711
757,서울특별시 성북구 서경로 31,37.6073332,127.0143452,112.88188746526855
758,서울특별시 성북구 서경로 28,37.6064904,127.0161135,122.30953458951889
759,서울특별시 성북구 삼선교로23길 23,37.5904694,127.0132547,43.95164922958766
760,서울특별시 성북구 삼선교로16길 35,37.5873248,127.0116441,41.16048318094184
761,서울특별시 성북구 북악산로29길 67,37.5952864,127.0336943,52.895217152350845
762,서울특별시 성북구 북악산로 913,37.5953816,127.023656,42.6780086439436
763,서울특별시 성북구 북악산로 898,37.5969942,127.022153,63.130724309859694
764,서울특별시 성북구 북악산로 851,37.6001826,127.018734,99.84684129388259
765,서울특별시 성북구 북악산로 847,37.5995474,127.0183398,93.14263844955185
766,서울특별시 성북구 북악산로 844,37.5978757,127.0177941,77.36587564781084
767,서울특별시 성북구 북악산로 831,37.6001991,127.0175261,99.11726591566172
768,서울특별시 성북구 북악산로 828,37.5992583,127.0170717,93.34330788997262
769,서울특별시 성북구 북악산로 813,37.6010726,127.0156807,105.92450627723262
770,서울특별시 성북구 북악산로 746,37.6002122,127.0097457,70.1282888522379
771,서울특별시 성북구 북악산로 742-12,37.6001332,127.0107566,74.51963648654706
772,서울특별시 성북구 보문사길 112,37.5812555,127.0173522,48.81950061186636
773,서울특별시 성북구 보문사길 111,37.57804,127.0185045,48.006037450149755
774,서울특별시 성북구 보문로38길 11,37.5916299,127.0144138,45.60905631039341
775,서울특별시 성북구 보문로29다길 31,37.5834945,127.0133812,48.39658605930775
776,서울특별시 성북구 보문로29다길 25-9,37.5848049,127.0140274,47.45949085760716
777,서울특별시 성북구 보국문로32길 53,37.6198025,127.0020417,32.237956046893046
778,서울특별시 성북구 보국문로30길 15,37.6180331,127.0034409,43.49666373460818
779,서울특별시 성북구 보국문로 19,37.6062418,127.0100372,80.77024255490716
780,서울특별시 성북구 보국문로 167,37.6167473,127.0021957,39.00493800464972
781,서울특별시 성북구 보국문로 116,37.6143809,127.0074949,70.72082227624935
782,서울특별시 성북구 동소문로44길 43,37.6065354,127.029003,99.47906125544581
783,서울특별시 성북구 동소문로3길 101,37.5924122,127.0104788,47.85633763593522
784,서울특별시 성북구 동소문로34길 24,37.5983263,127.0225984,145.45075597173167
785,서울특별시 성북구 동소문로34길 24,37.5991559,127.0244619,145.45075597173167
786,서울특별시 성북구 동소문로13길 47,37.5952789,127.0140837,59.58314301624297
787,서울특별시 성북구 동소문로 284,37.6054073,127.0273295,103.21921304092974
788,서울특별시 성북구 동소문로 248,37.602455,127.0230734,96.42780858490802
789,서울특별시 성북구 돌곶이로8길 22,37.60652738,127.0622598,56.46856704777338
790,서울특별시 성북구 돌곶이로40길 46,37.618675,127.047983,61.131547930450004
791,서울특별시 성북구 돌곶이로 220,37.62048335,127.0459027,63.01462518067626
792,서울특별시 성북구 낙산길 255,37.5826725,127.0156861,50.87463051932744
793,서울특별시 성북구 낙산길 243-15,37.5821384,127.0135763,50.44902972287687
794,서울특별시 성북구 길음로9길 50,37.6037972,127.0194534,244.34605749250198
795,서울특별시 성북구 길음로9길 50,37.6034115,127.0212232,244.34605749250198
796,서울특별시 성북구 길음로9길 40,37.60576,127.0210492,129.7693170306039
797,서울특별시 성북구 길음로13길 39,37.6085823,127.0177987,130.55424882577276
798,서울특별시 성북구 길음로13길 22,37.6097649,127.0188321,127.41696511320102
799,서울특별시 성북구 길음로 74,37.610374,127.0242907,106.00495257766177
800,서울특별시 성북구 길음로 33,37.6074358,127.0179788,259.4325756627604
801,서울특별시 성북구 길음로 33,37.6090126,127.0200838,259.4325756627604
802,서울특별시 성북구 길음로 16,37.6062699,127.0229072,117.63937338887492
803,서울특별시 성북구 길음로 141,37.614141,127.0159103,127.39938741237172
804,서울특별시 성북구 길음로 119,37.611816,127.0162373,130.07300039352018
805,서울특별시 성북구 길음로 118,37.6128244,127.0178235,244.37580385410516
806,서울특별시 성북구 길음로 118,37.612084,127.0196483,244.37580385410516
807,서울특별시 성동구 행당로8길 8,37.5572723,127.0309513,105.28012099490867
808,서울특별시 성동구 행당로6길 2,37.5543442,127.0258378,119.44935134177548
809,서울특별시 성동구 행당로 99,37.5589247,127.029416,113.01871549825296
810,서울특별시 성동구 행당로 82,37.5552849,127.0264327,237.797655059971
811,서울특별시 성동구 행당로 82,37.5560348,127.0292269,237.797655059971
812,서울특별시 성동구 행당로 79,37.557906,127.0271171,249.3564707849356
813,서울특별시 성동구 행당로 79,37.557906,127.0271171,249.3564707849356
814,서울특별시 성동구 행당로 27,37.5559626,127.0223133,109.23952752026855
815,서울특별시 성동구 한림말길 50,37.540028,127.016339,78.30277152423912
816,서울특별시 성동구 한림말길 50,37.540028,127.016339,78.30277152423912
817,서울특별시 성동구 왕십리로31나길 22,37.5623584,127.0283658,101.14979863841069
818,서울특별시 성동구 왕십리로 83-21,37.544798,127.043853,25.746340457838254
819,서울특별시 성동구 왕십리로 80-1,37.5442259,127.0454954,29.669679999672304
820,서울특별시 성동구 왕십리로 36,37.5403701,127.0451083,25.175691432694755
821,서울특별시 성동구 왕십리로 280,37.560002,127.0374627,59.505186651871234
822,서울특별시 성동구 왕십리로 241,37.5572161,127.0401158,39.259152343560956
823,서울특별시 성동구 왕십리로 16,37.53853408,127.0444371,22.11666155333221
824,서울특별시 성동구 성수일로8길 47,37.5460554,127.0559785,27.00739838110949
825,서울특별시 성동구 성수일로4길 26,37.5412384,127.0521533,34.78950590122818
826,서울특별시 성동구 성수일로10길 3,37.5484064,127.051583,30.5310143529335
827,서울특별시 성동구 성수이로 3,37.5358423,127.0527166,24.984767872343234
828,서울특별시 성동구 성수이로 137,37.547123,127.0572188,26.012614633238936
829,서울특별시 성동구 서울숲길 25,37.548195,127.0409089,26.31446044619402
830,서울특별시 성동구 상원길 76,37.550919,127.0480309,25.431858443252768
831,서울특별시 성동구 상원길 63,37.5495253,127.04712,28.891021554811488
832,서울특별시 성동구 상원길 47,37.5478825,127.0481187,30.56511076035005
833,서울특별시 성동구 상원6길 16,37.5484228,127.0501613,30.799820660241245
834,서울특별시 성동구 상원1길 17,37.5455297,127.0479977,34.16104261585004
835,서울특별시 성동구 사근동길 67,37.5618375,127.0485864,25.951928014601823
836,서울특별시 성동구 무학봉길 49,37.5611615,127.0278817,109.34301898860409
837,서울특별시 성동구 무학로6길 50,37.5643993,127.0349533,74.7390565051152
838,서울특별시 성동구 무학로 50,37.5694004,127.0311734,142.38226355388508
839,서울특별시 성동구 무학로 50,37.5688924,127.0319041,142.38226355388508
840,서울특별시 성동구 무학로 33,37.56734381,127.0295235,160.5794266340906
841,서울특별시 성동구 무학로 33,37.56734381,127.0295235,160.5794266340906
842,서울특별시 성동구 매봉길 50,37.54781882,127.012737,68.14353037578678
843,서울특별시 성동구 매봉길 24,37.5468722,127.0154576,75.37757028416702
844,서울특별시 성동구 매봉길 17,37.5464825,127.0144609,71.37127385117607
845,서울특별시 성동구 매봉길 15,37.5464825,127.0144609,71.37127385117607
846,서울특별시 성동구 마조로15가길 23,37.5645087,127.0400784,44.29339312758134
847,서울특별시 성동구 마조로 57,37.562934,127.041089,39.87431073803745
848,서울특별시 성동구 마장로42길 16,37.5652973,127.0452055,47.25085449247293
849,서울특별시 성동구 마장로39길 43,37.5689365,127.0437065,71.25663606669568
850,서울특별시 성동구 마장로37길 7,37.5668368,127.0386489,56.92627272763575
851,서울특별시 성동구 마장로35길 76,37.5694733,127.0425631,73.39850308259847
852,서울특별시 성동구 마장로 271,37.5661691,127.0402374,51.340758104560365
853,서울특별시 성동구 마장로 262,37.5654091,127.039119,46.92923479347731
854,서울특별시 성동구 마장로 137,37.57053736,127.0241132,144.8457149628888
855,서울특별시 성동구 마장로 137,37.5691892,127.0248409,144.8457149628888
856,서울특별시 성동구 뚝섬로5길 17,37.5420274,127.0504009,37.587001791302356
857,서울특별시 성동구 뚝섬로3길 6,37.5407018,127.0504495,34.1751983241166
858,서울특별시 성동구 뚝섬로 51,37.5422717,127.0195002,48.86331757066607
859,서울특별시 성동구 뚝섬로 434,37.5372327,127.0584774,26.87465212000513
860,서울특별시 성동구 뚝섬로 312,37.541117,127.0453053,27.058352717617495
861,서울특별시 성동구 뚝섬로 311,37.5421369,127.0452696,28.721494001942457
862,서울특별시 성동구 둘레15길 7,37.5352521,127.0548812,24.41293562029339
863,서울특별시 성동구 동호로 84,37.5469147,127.0170466,78.03968999773988
864,서울특별시 성동구 동호로 100,37.5506428,127.0164657,85.46971132634967
865,서울특별시 성동구 동일로 263,37.5559647,127.0709815,40.72660333978206
866,서울특별시 성동구 동일로 237,37.5525834,127.0688097,40.321247363851725
867,서울특별시 성동구 독서당로62길 43,37.5519496,127.0332766,72.59173660910224
868,서울특별시 성동구 독서당로40길 37,37.5423084,127.0181964,52.15010404598355
869,서울특별시 성동구 독서당로40길 25,37.5436054,127.0188915,59.223216495701145
870,서울특별시 성동구 독서당로 441,37.5544019,127.0328542,89.73591754944032
871,서울특별시 성동구 독서당로 431,37.552326,127.0321202,82.64224892772712
872,서울특별시 성동구 독서당로 377,37.5510665,127.0309609,81.9127148442747
873,서울특별시 성동구 독서당로 375,37.5504195,127.0295611,85.43028538905727
874,서울특별시 성동구 독서당로 344,37.54644924,127.0257657,60.5331905030536
875,서울특별시 성동구 독서당로 343,37.5495792,127.027307,85.91943035623731
876,서울특별시 성동구 독서당로 272,37.5459761,127.0197123,151.8193899143708
877,서울특별시 성동구 독서당로 272,37.5467561,127.0222961,151.8193899143708
878,서울특별시 성동구 독서당로 218,37.5424072,127.0137069,109.2592835181437
879,서울특별시 성동구 독서당로 218,37.5423772,127.0140492,109.2592835181437
880,서울특별시 성동구 독서당로 191,37.5432748,127.0115694,50.91544244187782
881,서울특별시 성동구 독서당로 175,37.5419656,127.0100138,41.52335593673983
882,서울특별시 성동구 독서당로 156,37.539745,127.0141559,37.67225621690541
883,서울특별시 성동구 난계로 84,37.5586201,127.0246988,116.74335480969188
884,서울특별시 성동구 난계로 73,37.5595286,127.023323,224.13064931395937
885,서울특별시 성동구 난계로 73,37.5585166,127.0233607,224.13064931395937
886,서울특별시 성동구 난계로 114-31,37.5612955,127.0254969,222.1321162056082
887,서울특별시 성동구 난계로 114-31,37.561962,127.0257287,222.1321162056082
888,서울특별시 성동구 난계로 100,37.56152682,127.0246733,109.15523860514888
889,서울특별시 성동구 금호산길 27,37.5501696,127.0179816,88.68114290919972
