,주소,위도,경도,소방서 평균거리
1259,서울특별시 동작구 상도로53길 8,37.499269899999994,126.9547179,1.0326534147094022
1260,서울특별시 동작구 상도로53길 70,37.5021303,126.9543846,
1261,서울특별시 동작구 상도로34길 42,37.5029264,126.9444312,1.4008442900883469
1262,서울특별시 동작구 상도로31길 19,37.5059773,126.94375929999998,
1263,서울특별시 동작구 상도로30길 39,37.50479404,126.9422942,2.147873367455054
1264,서울특별시 동작구 상도로30길 39,37.504808700000005,126.94386659999999,2.147873367455054
1265,서울특별시 동작구 상도로15길 131,37.50496812,126.9379669,
1266,서울특별시 동작구 상도로 407,37.5012043,126.95098059999998,1.2707249921873067
1267,서울특별시 동작구 상도로 346-2,37.494775700000005,126.94825559999998,2.5128413863902255
1268,서울특별시 동작구 상도로 346-1,37.4958315,126.95115630000001,1.642490642148112
1269,서울특별시 동작구 상도로 320,37.5014488,126.9517257,1.1703012953426855
1270,서울특별시 동작구 상도로 107,37.5015468,126.93164640000002,
1271,서울특별시 동작구 사당로9가길 82,37.4882464,126.96781370000001,
1272,서울특별시 동작구 사당로2길 2-32,37.5009336,126.95160039999999,1.2345474198206823
1273,서울특별시 동작구 사당로2가길 188,37.4860661,126.9653347,
1274,서울특별시 동작구 사당로2가길 173,37.48705,126.965263,
1275,서울특별시 동작구 사당로27길 190,37.4907263,126.97248219999999,
1276,서울특별시 동작구 사당로27길 181,37.490198299999996,126.9714969,
1277,서울특별시 동작구 사당로27길 130,37.489461999999996,126.97398909999998,
1278,서울특별시 동작구 사당로23바길 9,37.4888821,126.97114609999998,
1279,서울특별시 동작구 사당로23길 112,37.48754348,126.9742217,
1280,서울특별시 동작구 사당로17길 52,37.487783799999995,126.97206399999999,
1281,서울특별시 동작구 사당로17길 111,37.4883008,126.9702379,
1282,서울특별시 동작구 사당로16다길 57,37.482938399999995,126.96955,
1283,서울특별시 동작구 사당로16길 96,37.479091499999996,126.9702595,
1284,서울특별시 동작구 사당로13길 31,37.4854989,126.97118059999998,
1285,서울특별시 동작구 사당로 90,37.492635,126.96238100000001,
1286,서울특별시 동작구 보라매로5길 5,37.492346999999995,126.9251592,
1287,서울특별시 동작구 보라매로5길 43,37.4914294,126.92337920000001,
1288,서울특별시 동작구 보라매로5가길 16,37.4913255,126.9241097,
1289,서울특별시 동작구 보라매로 70,37.4954331,126.9285594,
1290,서울특별시 동작구 매봉로 99,37.5091245,126.94939280000001,
1291,서울특별시 동작구 매봉로 134,37.5096842,126.9518199,
1292,서울특별시 동작구 매봉로 123,37.50998920000001,126.9495123,
1293,서울특별시 동작구 만양로8길 50,37.5096343,126.9478165,
1294,서울특별시 동작구 만양로 84,37.51099779999999,126.94513909999998,
1295,서울특별시 동작구 만양로 6,37.50499309,126.94679109999998,1.0323408036893493
1296,서울특별시 동작구 만양로 26,37.5071675,126.94978429999999,
1297,서울특별시 동작구 만양로 26,37.5071696,126.9497857,
1298,서울특별시 동작구 만양로 19,37.5065005,126.9429565,
1299,서울특별시 동작구 만양로 19,37.5075289,126.94397179999999,
1300,서울특별시 동작구 등용로14길 34,37.511959999999995,126.93323000000001,
1301,서울특별시 동작구 등용로 37,37.5053283,126.93307420000001,
1302,서울특별시 동작구 등용로 37,37.504603700000004,126.93338200000001,
1303,서울특별시 동작구 등용로 127,37.512691700000005,126.93130910000001,
1304,서울특별시 동작구 동작대로39길 22,37.4942151,126.98016329999999,
1305,서울특별시 동작구 동작대로39가길 55,37.4940729,126.9784252,
1306,서울특별시 동작구 동작대로29길 195,37.493362,126.97524579999998,
1307,서울특별시 동작구 동작대로29길 119,37.4886826,126.97643629999999,
1308,서울특별시 동작구 동작대로29길 118,37.4910995,126.97691470000001,
1309,서울특별시 동작구 동작대로29길 110,37.4886826,126.97643629999999,
1310,서울특별시 동작구 노량진로32길 156,37.5098847,126.9545986,
1311,서울특별시 동작구 노량진로24길 2,37.5121972,126.9529795,
1312,서울특별시 동작구 노량진로23가길 23,37.513688200000004,126.95141570000001,
1313,서울특별시 동작구 노량진로22길 60,37.5107805,126.9496541,
1314,서울특별시 동작구 남부순환로255길 21,37.4772227,126.9691308,
1315,서울특별시 동대문구 휘경로 60,37.59416023,127.06495690000001,
1316,서울특별시 동대문구 회기로8길 20,37.5888362,127.03918329999999,
1317,서울특별시 동대문구 회기로5길 100,37.596513200000004,127.0414399,
1318,서울특별시 동대문구 회기로26길 15,37.590378,127.05295509999999,1.3177583236196926
1319,서울특별시 동대문구 황물로15길 25,37.5663332,127.05787420000001,
1320,서울특별시 동대문구 홍릉로10길 48,37.5861654,127.04603,2.0498660300376867
1321,서울특별시 동대문구 한천로63길 10,37.6047456,127.0648775,
1322,서울특별시 동대문구 한천로58길 75-45,37.6017621,127.0679412,
1323,서울특별시 동대문구 한천로58길 47,37.5997847,127.06850349999999,
1324,서울특별시 동대문구 한천로58길 139,37.60256079999999,127.0698249,
1325,서울특별시 동대문구 한천로58길 135,37.602273600000004,127.0708389,
1326,서울특별시 동대문구 한천로58길 107,37.601333600000004,127.07023400000001,
1327,서울특별시 동대문구 한천로55길 9,37.5959326,127.067574,
1328,서울특별시 동대문구 한천로37길 33,37.575779,127.065374,
1329,서울특별시 동대문구 한천로11길 10-1,37.5693658,127.06172759999998,
1330,서울특별시 동대문구 한천로11길 10,37.5682471,127.061107,
1331,서울특별시 동대문구 한천로 42,37.5664908,127.0625289,
1332,서울특별시 동대문구 한천로 300,37.5874125,127.0686947,
1333,서울특별시 동대문구 한천로 248,37.5830037,127.07076070000001,
1334,서울특별시 동대문구 한천로 248,37.5830037,127.07076070000001,
1335,서울특별시 동대문구 한천로 224,37.5812961,127.0688912,
1336,서울특별시 동대문구 한빛로 73,37.57941943,127.03047,
1337,서울특별시 동대문구 천호대로55길 11,37.57154174,127.0461942,
1338,서울특별시 동대문구 천호대로47길 62,37.5748075,127.04458989999999,
1339,서울특별시 동대문구 천장산로11길 22,37.6004297,127.05684690000001,
1340,서울특별시 동대문구 제기로26길 26,37.5854139,127.0450821,1.9019406077592922
1341,서울특별시 동대문구 제기로 131,37.5881072,127.0494012,2.029159876635715
1342,서울특별시 동대문구 제기로 129,37.587325,127.04763100000001,2.100242947381087
1343,서울특별시 동대문구 정릉천동로 90,37.5799573,127.03578390000001,
1344,서울특별시 동대문구 정릉천동로 80,37.579241700000004,127.0355,
1345,서울특별시 동대문구 정릉천동로 58,37.5771878,127.03604550000001,
1346,서울특별시 동대문구 정릉천동로 36,37.5755,127.035661,
1347,서울특별시 동대문구 정릉천동로 16,37.5734458,127.0362528,
1348,서울특별시 동대문구 전농로16길 51,37.5800088,127.0604943,1.0403677599464976
1349,서울특별시 동대문구 전농로10길 20,37.574435,127.0595902,
1350,서울특별시 동대문구 전농로10길 111,37.577388299999996,127.06280420000002,
1351,서울특별시 동대문구 전농로 192,37.581942600000005,127.05561609999998,2.0807415360099104
1352,서울특별시 동대문구 장한로27가길 37,37.57506694,127.07036540000001,
1353,서울특별시 동대문구 장한로26다길 84,37.5685321,127.0715649,
1354,서울특별시 동대문구 장한로14길 81,37.5660182,127.07322909999999,
1355,서울특별시 동대문구 장한로 119,37.571675299999995,127.06987609999999,
1356,서울특별시 동대문구 장안벚꽃로5길 19,37.58168,127.0742104,
1357,서울특별시 동대문구 장안벚꽃로5길 10,37.581875700000005,127.0734291,
1358,서울특별시 동대문구 장안벚꽃로1길 7,37.5759749,127.07537659999998,
1359,서울특별시 동대문구 장안벚꽃로 167,37.5739731,127.0754092,
1360,서울특별시 동대문구 장안벚꽃로 107,37.5698432,127.07456880000001,
1361,서울특별시 동대문구 이문로54길 16,37.6047975,127.06300149999998,
1362,서울특별시 동대문구 이문로1길 21,37.5896298,127.05183970000002,1.5225569669497003
1363,서울특별시 동대문구 이문로12길 3-10,37.593404,127.0600617,
1364,서울특별시 동대문구 외대역동로1길 60-3,37.591618,127.06265900000001,
1365,서울특별시 동대문구 외대역동로1길 24,37.5917499,127.06394099999999,
1366,서울특별시 동대문구 외대역동로 14,37.5910393,127.0684021,
1367,서울특별시 동대문구 외대역동로 101,37.596483500000005,127.06463559999999,
1368,서울특별시 동대문구 왕산로23길 89,37.5823765,127.03397450000001,
1369,서울특별시 동대문구 약령시로21길 30,37.5850545,127.0463246,2.4436210527323112
1370,서울특별시 동대문구 약령시로 25,37.5835133,127.03234599999999,
1371,서울특별시 동대문구 약령시로 147,37.5839418,127.04682779999999,2.9365141351221715
1372,서울특별시 동대문구 신이문로 9,37.6041205,127.06318200000001,
1373,서울특별시 동대문구 서울시립대로 75,37.5783111,127.04856950000001,1.5683293368320308
1374,서울특별시 동대문구 서울시립대로 5,37.5726992,127.0441344,
1375,서울특별시 동대문구 서울시립대로 31,37.574966700000004,127.0458375,
1376,서울특별시 동대문구 서울시립대로 31,37.574926899999994,127.0462304,
1377,서울특별시 동대문구 서울시립대로 14,37.5726683,127.04616740000002,
1378,서울특별시 동대문구 사가정로 65,37.57552441,127.04968829999999,1.0825341927203116
1379,서울특별시 동대문구 사가정로 148,37.5764855,127.0595598,
1380,서울특별시 동대문구 무학로26길 30,37.5726319,127.03229640000002,
1381,서울특별시 동대문구 망우로20길 86,37.5903425,127.0663104,
1382,서울특별시 동대문구 망우로 95,37.5910981,127.0633712,
1383,서울특별시 동대문구 망우로 135,37.5926669,127.0675572,
1384,서울특별시 동대문구 망우로 105,37.5915179,127.06449270000002,
1385,서울특별시 동대문구 답십리로60길 38,37.570638200000005,127.0634237,
1386,서울특별시 동대문구 답십리로59길 7,37.5735797,127.06553100000001,
1387,서울특별시 동대문구 답십리로59길 33,37.5748599,127.0660452,
1388,서울특별시 동대문구 답십리로57길 53,37.57516629999999,127.06115249999999,
1389,서울특별시 동대문구 답십리로56길 21-1,37.5688105,127.05926550000001,
1390,서울특별시 동대문구 답십리로56길 21,37.569614200000004,127.0598719,
1391,서울특별시 동대문구 답십리로56길 105,37.56778387,127.05840090000001,
1392,서울특별시 동대문구 답십리로41길 33,37.57342,127.0534582,
1393,서울특별시 동대문구 답십리로23길 30,37.57591885,127.04905159999998,1.1267839868311968
1394,서울특별시 동대문구 답십리로 210-30,37.5708179,127.0625854,
1395,서울특별시 동대문구 답십리로 184,37.5714222,127.0603912,
1396,서울특별시 동대문구 답십리로 141,37.57533901,127.0556557,
1397,서울특별시 동대문구 답십리로 130,37.57285189,127.05237,
1398,서울특별시 동대문구 고산자로29길 18,37.576330299999995,127.0369774,
1399,서울특별시 동대문구 고산자로 534,37.5888362,127.03918329999999,
1400,서울특별시 동대문구 겸재로 24,37.5841565,127.0711253,
1401,서울특별시 도봉구 해등로25길 41,37.6560261,127.03386609999998,
1402,서울특별시 도봉구 해등로25길 36,37.656032399999994,127.03214569999999,
1403,서울특별시 도봉구 해등로16길 12,37.6557963,127.0408817,
1404,서울특별시 도봉구 해등로12길 44,37.6527304,127.0423156,
1405,서울특별시 도봉구 해등로 50,37.6500348,127.045837,
1406,서울특별시 도봉구 해등로 32,37.64679606,127.04473229999999,
1407,서울특별시 도봉구 해등로 307,37.656850399999996,127.02175679999999,
1408,서울특별시 도봉구 해등로 286-5,37.6579642,127.02387730000001,
1409,서울특별시 도봉구 해등로 264,37.6580542,127.0262264,1.0033044648899159
1410,서울특별시 도봉구 해등로 242-12,37.658573100000005,127.0312223,1.2319943231130681
1411,서울특별시 도봉구 해등로 242-11,37.658558500000005,127.0292747,1.1883183653795137
1412,서울특별시 도봉구 해등로 241-14,37.6569631,127.0290465,
1413,서울특별시 도봉구 해등로 231,37.6570493,127.0313402,1.0200114780423122
1414,서울특별시 도봉구 해등로 206,37.659073299999996,127.0335,1.2999197991345273
1415,서울특별시 도봉구 해등로 195,37.657078000000006,127.03672659999998,
1416,서울특별시 도봉구 해등로 118,37.6540521,127.0422898,
1417,서울특별시 도봉구 해등로 113,37.6534424,127.0394284,
1418,서울특별시 도봉구 우이천로4라길 11-14,37.6334333,127.04256629999999,
1419,서울특별시 도봉구 우이천로38가길 32,37.6523384,127.02120390000002,1.2125434837293179
1420,서울특별시 도봉구 우이천로32길 65,37.651480299999996,127.0247582,
1421,서울특별시 도봉구 우이천로20길 7,37.641374400000004,127.0341999,
1422,서울특별시 도봉구 우이천로20길 6,37.64039885,127.0339733,
1423,서울특별시 도봉구 우이천로 367,37.64788523,127.0240314,1.2101029863878305
1424,서울특별시 도봉구 우이천로 328,37.6470609,127.02800220000002,
1425,서울특별시 도봉구 우이천로 304,37.6460891,127.0306912,
1426,서울특별시 도봉구 우이천로 200,37.6378476,127.03567520000001,
1427,서울특별시 도봉구 시루봉로6길 53,37.6593237,127.0300422,1.3461369016815294
1428,서울특별시 도봉구 시루봉로5길 48,37.6588206,127.02527079999999,1.030152203064856
1429,서울특별시 도봉구 시루봉로11길 25-5,37.6645017,127.0268136,2.1563783016998808
1430,서울특별시 도봉구 시루봉로 8,37.6515473,127.02923929999999,
1431,서울특별시 도봉구 시루봉로 58,37.655743799999996,127.0291405,
1432,서울특별시 도봉구 시루봉로 166,37.6645568,127.0302398,5.018499670463396
1433,서울특별시 도봉구 시루봉로 148,37.6636195,127.0285219,2.6259503120346803
1434,서울특별시 도봉구 시루봉로 107,37.6606886,127.0286105,1.5634689367046841
1435,서울특별시 도봉구 삼양로 566,37.653846,127.0139503,1.3067175899014394
1436,서울특별시 도봉구 방학로15길 40,37.65911989999999,127.02353740000001,
1437,서울특별시 도봉구 방학로15길 26-7,37.6602606,127.0232617,1.025040259498807
1438,서울특별시 도봉구 방학로11길 36,37.660069899999996,127.0317182,1.5534657479794243
1439,서울특별시 도봉구 방학로11길 10,37.6612354,127.03179240000001,1.9451911947699119
1440,서울특별시 도봉구 방학로 212-11,37.6628505,127.02812759999999,2.1510620550219546
1441,서울특별시 도봉구 방학로 200,37.6628212,127.0296648,2.5884683375282913
1442,서울특별시 도봉구 방학로 120,37.6633044,127.0395517,1.3523569237939885
1443,서울특별시 도봉구 마들로16길 56,37.660802000000004,127.0497889,
1444,서울특별시 도봉구 마들로 891,37.687633399999996,127.048658,
1445,서울특별시 도봉구 마들로 859-19,37.6857192,127.04805870000001,
1446,서울특별시 도봉구 마들로 835,37.6846182,127.0505173,
1447,서울특별시 도봉구 마들로 770,37.6783964,127.049861,
1448,서울특별시 도봉구 마들로 735-8,37.676276,127.04767509999999,
1449,서울특별시 도봉구 마들로 684-9,37.6734511,127.04808999999999,
1450,서울특별시 도봉구 마들로 684-20,37.6704232,127.0474639,
1451,서울특별시 도봉구 마들로 657,37.6686013,127.045475,
1452,서울특별시 도봉구 마들로 646,37.6670964,127.04724350000001,
1453,서울특별시 도봉구 마들로 616,37.6655235,127.04788020000001,
1454,서울특별시 도봉구 마들로 551,37.6598502,127.04817849999999,
1455,서울특별시 도봉구 도봉산길 35,37.6868254,127.04158170000001,
1456,서울특별시 도봉구 도봉로180나길 16,37.6832501,127.04912490000001,
1457,서울특별시 도봉구 도봉로180길 6-81,37.6810071,127.0488068,
1458,서울특별시 도봉구 도봉로180길 6-25,37.6815145,127.04690819999999,
1459,서울특별시 도봉구 도봉로180길 50,37.6819705,127.0490413,
1460,서울특별시 도봉구 도봉로170길 40,37.67963889999999,127.04626509999999,
1461,서울특별시 도봉구 도봉로169길 31,37.6791596,127.04445849999999,
1462,서울특별시 도봉구 도봉로167길 38,37.67819466,127.0430955,
1463,서울특별시 도봉구 도봉로150길 43,37.6664768,127.0456136,
1464,서울특별시 도봉구 도봉로150길 42,37.6650791,127.0458277,
1465,서울특별시 도봉구 도봉로146길 36,37.6636237,127.045175,
1466,서울특별시 도봉구 도봉로136나길 40,37.6563222,127.0444705,
1467,서울특별시 도봉구 도봉로136길 28,37.6579079,127.04373659999999,
1468,서울특별시 도봉구 도봉로136길 111,37.6610455,127.0460989,
1469,서울특별시 도봉구 도봉로136가길 73,37.654516,127.0464538,
1470,서울특별시 도봉구 도봉로136가길 68,37.656479600000004,127.04175149999999,
1471,서울특별시 도봉구 도봉로129길 45-12,37.6548109,127.0351564,
1472,서울특별시 도봉구 도봉로114길 22-8,37.6470839,127.03523359999998,
1473,서울특별시 도봉구 도봉로110다길 51,37.6429232,127.03340370000001,
1474,서울특별시 도봉구 도봉로110다길 5,37.645729100000004,127.0349775,
1475,서울특별시 도봉구 도봉로 642-30,37.661748700000004,127.0440625,
1476,서울특별시 도봉구 도당로6길 14-5,37.6618155,127.0356742,1.7713798748309708
1477,서울특별시 도봉구 도당로15길 36,37.667052000000005,127.036102,2.4899206383848633
1478,서울특별시 도봉구 도당로 41,37.66115429999999,127.0340669,1.7856626272761609
1479,서울특별시 도봉구 도당로 116,37.66653839999999,127.03963689999999,1.4402236482123871
1480,서울특별시 도봉구 덕릉로66길 17,37.6441576,127.05333130000001,
1481,서울특별시 도봉구 덕릉로63가길 43,37.642249,127.03730970000001,
1482,서울특별시 도봉구 덕릉로62길 13,37.6410718,127.04168090000002,
1483,서울특별시 도봉구 덕릉로60길 164-13,37.63299024,127.04294440000001,
1484,서울특별시 도봉구 덕릉로 371,37.6463829,127.0495729,
1485,서울특별시 도봉구 덕릉로 349,37.645483399999996,127.0472453,
1486,서울특별시 도봉구 노해로70길 54,37.6494912,127.05318840000001,
1487,서울특별시 도봉구 노해로70길 126,37.646780299999996,127.0512267,
1488,서울특별시 도봉구 노해로70길 12,37.6512705,127.05034979999999,
1489,서울특별시 도봉구 노해로69길 103,37.6572555,127.04814099999999,
1490,서울특별시 도봉구 노해로69가길 54,37.6589076,127.0459487,
1491,서울특별시 도봉구 노해로66길 21,37.649082899999996,127.04855459999999,
1492,서울특별시 도봉구 노해로63다길 34,37.654516,127.0464538,
1493,서울특별시 도봉구 노해로63길 75,37.6534648,127.04573700000002,
1494,서울특별시 도봉구 노해로63가길 7,37.653168900000004,127.04412990000002,
1495,서울특별시 도봉구 노해로45길 26,37.6517698,127.02792609999999,
1496,서울특별시 도봉구 노해로41가길 16,37.649907,127.02713700000001,
1497,서울특별시 도봉구 노해로40길 71,37.6471154,127.0295935,
1498,서울특별시 노원구 화랑로51길 81,37.624719799999994,127.08777679999999,
1499,서울특별시 노원구 화랑로51길 78,37.6257794,127.08737260000001,
1500,서울특별시 노원구 화랑로51길 17,37.6238712,127.08793940000001,
1501,서울특별시 노원구 화랑로47길 38,37.6166071,127.0656375,
1502,서울특별시 노원구 화랑로 556,37.6206867,127.0886787,
1503,서울특별시 노원구 화랑로 355,37.61582,127.06754,
1504,서울특별시 노원구 한글비석로8길 42,37.647102399999994,127.07967749999999,1.0699977144841755
1505,서울특별시 노원구 한글비석로8길 41,37.6486487,127.0783625,1.3455222050796856
1506,서울특별시 노원구 한글비석로8길 20,37.6472272,127.07728780000001,1.1194487813277185
1507,서울특별시 노원구 한글비석로5길 62,37.646324299999996,127.0753469,
1508,서울특별시 노원구 한글비석로54길 92,37.6673747,127.06326010000001,
1509,서울특별시 노원구 한글비석로52길 66,37.6674029,127.0675315,
1510,서울특별시 노원구 한글비석로48길 6,37.664781899999994,127.0680666,
1511,서울특별시 노원구 한글비석로46나길 10,37.6672856,127.0688307,
1512,서울특별시 노원구 한글비석로46가길 34,37.666295899999994,127.0675578,
1513,서울특별시 노원구 한글비석로46가길 16,37.666427,127.06961480000001,
1514,서울특별시 노원구 한글비석로15길 51,37.6558928,127.0740064,3.5337383247634535
1515,서울특별시 노원구 한글비석로14길 8,37.657955799999996,127.07799640000002,3.2303560162919362
1516,서울특별시 노원구 한글비석로 91,37.639450599999996,127.0709532,
1517,서울특별시 노원구 한글비석로 6,37.6326446,127.06458889999999,
1518,서울특별시 노원구 한글비석로 530,37.666169399999994,127.0593426,
1519,서울특별시 노원구 한글비석로 480,37.6627915,127.0644118,
1520,서울특별시 노원구 한글비석로 396,37.6614862,127.072822,1.267448638437435
1521,서울특별시 노원구 한글비석로 383,37.65898060000001,127.0726659,1.7543311744079304
1522,서울특별시 노원구 한글비석로 24,37.6332359,127.065671,
1523,서울특별시 노원구 한글비석로 151,37.639813700000005,127.0755733,
1524,서울특별시 노원구 초안산로5길 22,37.6332539,127.05135530000001,
1525,서울특별시 노원구 초안산로2라길 26,37.630376,127.057208,
1526,서울특별시 노원구 초안산로1길 18,37.6265297,127.05173130000001,
1527,서울특별시 노원구 중계로8길 39,37.6471623,127.0844122,
1528,서울특별시 노원구 중계로8길 29,37.6474408,127.0828152,
1529,서울특별시 노원구 중계로8길 20,37.6455756,127.0824304,
1530,서울특별시 노원구 중계로8길 106,37.648699799999996,127.08497949999999,
1531,서울특별시 노원구 중계로8길 103,37.64809354,127.0846144,
1532,서울특별시 노원구 중계로14나길 25,37.6491475,127.08270490000001,1.192103909922175
1533,서울특별시 노원구 중계로 233,37.6499123,127.07506370000002,1.6088839381950368
1534,서울특별시 노원구 중계로 230,37.6532581,127.0766362,4.412966627707152
1535,서울특별시 노원구 중계로 195,37.649772600000006,127.07820430000001,1.6192704050905353
1536,서울특별시 노원구 중계로 184,37.65134329999999,127.07875459999998,2.1803250756843835
1537,서울특별시 노원구 중계로 172-13,37.6503905,127.08175729999999,1.474703639106641
1538,서울특별시 노원구 중계로 140,37.647030799999996,127.08128700000002,1.0143855344102912
1539,서울특별시 노원구 월계로55길 16,37.6323576,127.061027,
1540,서울특별시 노원구 월계로55길 15,37.63191679999999,127.0595,
1541,서울특별시 노원구 월계로53길 21,37.631732,127.0582196,
1542,서울특별시 노원구 월계로45길 21,37.6259588,127.0507602,
1543,서울특별시 노원구 월계로45가길 94,37.6316981,127.05171990000001,
1544,서울특별시 노원구 월계로45가길 89,37.631837899999994,127.0502719,
1545,서울특별시 노원구 월계로 372,37.630050700000005,127.0605132,
1546,서울특별시 노원구 우이천로2나길 14,37.63168710000001,127.04397970000001,
1547,서울특별시 노원구 우이천로 102,37.6313268,127.0429362,
1548,서울특별시 노원구 수락산로 246,37.671412200000006,127.05126499999999,
1549,서울특별시 노원구 수락산로 234,37.6716416,127.053546,
1550,서울특별시 노원구 수락산로 12,37.665157,127.07476899999999,
1551,서울특별시 노원구 섬밭로 52,37.6211799,127.0722615,
1552,서울특별시 노원구 섬밭로 265,37.638983,127.0626385,
1553,서울특별시 노원구 섬밭로 232,37.6367077,127.06635179999999,
1554,서울특별시 노원구 섬밭로 229,37.6355286,127.06484990000001,
1555,서울특별시 노원구 섬밭로 196,37.6337068,127.06787240000001,
1556,서울특별시 노원구 섬밭로 17,37.6181002,127.0723375,
1557,서울특별시 노원구 섬밭로 139,37.6290609,127.06679869999999,
1558,서울특별시 노원구 섬밭로 123,37.6273074,127.06861440000002,
1559,서울특별시 노원구 석계로15길 25,37.621973700000005,127.0615753,
1560,서울특별시 노원구 석계로13길 6-10,37.6212242,127.06201909999999,
1561,서울특별시 노원구 석계로13길 35,37.620752,127.060832,
1562,서울특별시 노원구 석계로 49,37.6185533,127.0625936,
1563,서울특별시 노원구 상계로5길 12,37.6578567,127.0640146,
1564,서울특별시 노원구 상계로3길 50,37.6587715,127.06365840000001,
1565,서울특별시 노원구 상계로26길 20,37.6573591,127.0712567,1.7652709271615354
1566,서울특별시 노원구 상계로1길 92,37.6580044,127.06096399999998,
1567,서울특별시 노원구 상계로 193-14,37.6630519,127.07452669999999,1.1160457768918983
1568,서울특별시 노원구 마들로5길 25,37.64131959,127.0525736,
1569,서울특별시 노원구 마들로3길 37,37.6297676,127.0630305,
1570,서울특별시 노원구 마들로1길 44,37.622850299999996,127.0654107,
1571,서울특별시 노원구 마들로 31,37.6178054,127.0685797,
1572,서울특별시 노원구 마들로 127,37.626528,127.0641703,
1573,서울특별시 노원구 마들로 111,37.623986200000004,127.0657785,
1574,서울특별시 노원구 동일로250길 18,37.6816146,127.0565963,
1575,서울특별시 노원구 동일로250길 17,37.6829881,127.0572807,
1576,서울특별시 노원구 동일로248길 16,37.6694182,127.0778213,
1577,서울특별시 노원구 동일로246길 39,37.6771802,127.05778400000001,
1578,서울특별시 노원구 동일로245길 162,37.681550099999995,127.0539861,
1579,서울특별시 노원구 동일로245가길 41,37.679964,127.0535108,
1580,서울특별시 노원구 동일로242라길 27,37.6763152,127.05845159999998,
1581,서울특별시 노원구 동일로242길 95,37.6753305,127.0599531,
1582,서울특별시 노원구 동일로242길 80,37.673639,127.06020249999999,
1583,서울특별시 노원구 동일로241길 53,37.6773823,127.053155,
1584,서울특별시 노원구 동일로239길 68,37.67485429999999,127.05086259999999,
1585,서울특별시 노원구 동일로237길 41,37.672790500000005,127.05275959999999,
1586,서울특별시 노원구 동일로231길 86,37.672269899999996,127.05040919999999,
1587,서울특별시 노원구 동일로231길 72,37.6722176,127.051626,
1588,서울특별시 노원구 동일로230길 63,37.6733227,127.05963590000002,
1589,서울특별시 노원구 동일로230가길 71,37.6745959,127.0561567,
1590,서울특별시 노원구 동일로230가길 15,37.6719833,127.05683789999999,
1591,서울특별시 노원구 동일로228길 23,37.668854100000004,127.0594091,
1592,서울특별시 노원구 동일로227길 86,37.668723799999995,127.05532930000001,
1593,서울특별시 노원구 동일로227길 26,37.6683012,127.05561100000001,
1594,서울특별시 노원구 동일로227길 25,37.6657377,127.0556395,
1595,서울특별시 노원구 동일로221길 22,37.6597904,127.057275,
1596,서울특별시 노원구 동일로216길 92,37.65201079999999,127.06693500000002,1.0344773930472715
1597,서울특별시 노원구 동일로216길 47,37.652675200000004,127.0639994,
1598,서울특별시 노원구 동일로215길 23,37.650333700000004,127.0600209,
1599,서울특별시 노원구 동일로213길 21,37.646846999999994,127.0590541,
1600,서울특별시 노원구 동일로210길 22,37.6478396,127.0658713,
1601,서울특별시 노원구 동일로208길 20,37.6427243,127.0665685,
1602,서울특별시 노원구 동일로207길 186,37.6357596,127.0616188,
1603,서울특별시 노원구 동일로207길 186,37.6338463,127.06347109999999,
1604,서울특별시 노원구 동일로207길 18,37.6420264,127.0641156,
1605,서울특별시 노원구 동일로198길 24,37.6285696,127.07274240000001,
1606,서울특별시 노원구 동일로198가길 149,37.6305821,127.0665249,
1607,서울특별시 노원구 동일로198가길 13,37.629885200000004,127.07193659999999,
1608,서울특별시 노원구 동일로195길 39,37.6266546,127.0701721,
1609,서울특별시 노원구 동일로193길 7,37.62566386,127.0719967,
1610,서울특별시 노원구 동일로192나길 26,37.6277644,127.0751067,
1611,서울특별시 노원구 동일로191가길 59,37.627595899999996,127.07005919999999,
1612,서울특별시 노원구 동일로183길 34,37.623339,127.0714453,
1613,서울특별시 노원구 동일로176길 39-12,37.62102353,127.07722079999999,
1614,서울특별시 노원구 동일로175길 38,37.6198604,127.07253200000001,
1615,서울특별시 노원구 동일로 1389,37.651102,127.0568216,
1616,서울특별시 노원구 동일로 1362,37.6504505,127.06349159999999,
1617,서울특별시 노원구 동일로 1127,37.6301175,127.0701578,
1618,서울특별시 노원구 덕릉로94길 21,37.6632213,127.0771611,1.1295629235048856
1619,서울특별시 노원구 덕릉로94길 10,37.6620828,127.07708090000001,1.3180389508625021
1620,서울특별시 노원구 덕릉로94가길 41,37.6639068,127.07794740000001,1.0370536242661013
1621,서울특별시 노원구 덕릉로94가길 20,37.66323920000001,127.07900409999999,1.1078481314102244
1622,서울특별시 노원구 덕릉로89길 8,37.6611671,127.07522420000001,1.475492142320818
1623,서울특별시 노원구 덕릉로86길 70,37.6608487,127.0797206,1.5098965554019652
1624,서울특별시 노원구 덕릉로84길 7,37.659132899999996,127.07641029999999,2.2978608844803787
1625,서울특별시 노원구 덕릉로83길 9-7,37.6592065,127.0742258,1.9706198150690792
1626,서울특별시 노원구 덕릉로79길 23,37.6561843,127.07295819999999,2.6279972492263473
1627,서울특별시 노원구 덕릉로77길 5,37.654292,127.07356829999999,3.0242642514241345
1628,서울특별시 노원구 덕릉로77길 27,37.6547418,127.07284299999999,2.6254348656544306
1629,서울특별시 노원구 덕릉로76길 29,37.6557402,127.07677279999999,16.247030052156976
