,주소,위도,경도,초등학교 평균거리
0,서울특별시 중랑구 중랑천로 43,37.5889278,127.0729702,7.157484787910802
1,서울특별시 중랑구 중랑천로 332,37.6143473,127.0734985,7.216441334409193
2,서울특별시 중랑구 중랑천로 20,37.58705252,127.0743178,14.465155277665206
3,서울특별시 중랑구 중랑천로 20,37.5875092,127.0754781,14.465155277665206
4,서울특별시 중랑구 용마산로86길 9-27,37.587218,127.0961012,5.534975439958709
5,서울특별시 중랑구 용마산로62길 43,37.5786737,127.0944957,3.708893033656666
6,서울특별시 중랑구 용마산로129나길 101,37.6032755,127.0990429,10.569451326990581
7,서울특별시 중랑구 용마산로129가길 41,37.6055942,127.1001416,10.030183705754737
8,서울특별시 중랑구 용마산로125길 92,37.6037095,127.1011542,10.366291227319694
9,서울특별시 중랑구 용마산로125길 50,37.6032482,127.1002646,10.494380389789502
10,서울특별시 중랑구 용마산로112가길 34,37.597046,127.1020462,9.290029690261562
11,서울특별시 중랑구 용마산로 669,37.6109282,127.0994663,6.351100599287643
12,서울특별시 중랑구 용마산로 616,37.6051873,127.1014689,9.8409991431548
13,서울특별시 중랑구 용마산로 348,37.582864,127.0943633,5.013399965299412
14,서울특별시 중랑구 용마산로 290,37.5770579,127.091721,4.835725978788629
15,서울특별시 중랑구 용마산로 285,37.5783275,127.0904636,6.2539985941117395
16,서울특별시 중랑구 용마산로 278,37.5774892,127.0907522,5.973186595314365
17,서울특별시 중랑구 용마산로 271,37.5773348,127.0892552,6.400114980010708
18,서울특별시 중랑구 용마산로 259,37.5763667,127.088375,5.733108783825812
19,서울특별시 중랑구 용마산로 252,37.5757254,127.0892098,5.962002237034523
20,서울특별시 중랑구 용마산로 228,37.5918939,127.0878438,6.542024547962982
21,서울특별시 중랑구 용마산로 210,37.57185787,127.0870702,7.311291522047659
22,서울특별시 중랑구 용마산로 209,37.572678,127.085956,7.407477720332977
23,서울특별시 중랑구 양원역로6가길 19,37.6027085,127.1101282,4.163389356863545
24,서울특별시 중랑구 양원역로 18,37.6027744,127.1086486,4.937538194838641
25,서울특별시 중랑구 신내역로1길 85,37.6188699,127.1067198,2.394864921945608
26,서울특별시 중랑구 신내역로 165,37.6166178,127.1095902,4.627982003804066
27,서울특별시 중랑구 신내역로 160,37.61675429,127.111452,7.260340414331995
28,서울특별시 중랑구 신내로7길 20,37.6010825,127.0931157,8.53965456154415
29,서울특별시 중랑구 신내로7가길 31,37.6020644,127.093838,9.1258952508191
30,서울특별시 중랑구 신내로21길 16,37.6170175,127.0893092,9.563601017064965
31,서울특별시 중랑구 신내로19길 42,37.6153429,127.091946,9.89272627475345
32,서울특별시 중랑구 신내로17길 41,37.6141198,127.093395,7.7129400540574276
33,서울특별시 중랑구 신내로16길 17,37.61417494,127.0971822,5.226688470984239
34,서울특별시 중랑구 신내로14길 21,37.6063234,127.0975415,9.321717788142303
35,서울특별시 중랑구 신내로 51,37.6048367,127.0947898,9.279993736714761
36,서울특별시 중랑구 신내로 208,37.6169184,127.0935671,6.620412808687268
37,서울특별시 중랑구 신내로 155,37.6137027,127.0951075,6.453542570760348
38,서울특별시 중랑구 신내로 128,37.6092058,127.098393,7.523529897820501
39,서울특별시 중랑구 신내로 127,37.6122193,127.0944007,14.853524243817994
40,서울특별시 중랑구 신내로 127,37.6119902,127.0947323,14.853524243817994
41,서울특별시 중랑구 신내로 115,37.6092763,127.0946105,8.074984142965205
42,서울특별시 중랑구 신내로 112,37.608527,127.0962591,8.985999318823131
43,서울특별시 중랑구 숙선옹주로9길 25,37.6153547,127.0835522,7.165595039322443
44,서울특별시 중랑구 숙선옹주로 91,37.6166943,127.0848708,8.166372657980247
45,서울특별시 중랑구 숙선옹주로 45,37.61718228,127.0818336,6.272366751682581
46,서울특별시 중랑구 송림길 16,37.6060585,127.0971514,9.434525628578408
47,서울특별시 중랑구 상봉중앙로8길 76,37.6024565,127.0911038,9.163974633763413
48,서울특별시 중랑구 상봉중앙로8길 104,37.6033569,127.0926848,8.557232006401193
49,서울특별시 중랑구 상봉중앙로1다길 21,37.5996773,127.0886359,7.860692472490945
50,서울특별시 중랑구 상봉로 131,37.59736204,127.0922043,7.2083471278365066
51,서울특별시 중랑구 사가정로72길 26,37.579904,127.093493,4.890814777703265
52,서울특별시 중랑구 사가정로71길 19,37.5811929,127.0954286,4.7669741940847805
53,서울특별시 중랑구 사가정로71길 11,37.5810758,127.0944705,4.961264334719515
54,서울특별시 중랑구 봉화산로56길 51,37.6061739,127.0987566,9.833861985715572
55,서울특별시 중랑구 봉화산로56길 145-1,37.6033568,127.0981187,10.45631297925684
56,서울특별시 중랑구 봉화산로56길 140,37.60273271,127.096287,9.677401332967989
57,서울특별시 중랑구 봉화산로56길 112,37.6037982,127.0970347,10.236658715105472
58,서울특별시 중랑구 봉화산로48길 62,37.6039877,127.0934783,9.050991777581025
59,서울특별시 중랑구 봉화산로27길 32,37.6036519,127.0837949,9.748019259406362
60,서울특별시 중랑구 봉화산로 216,37.6067266,127.0964595,9.214536480042044
61,서울특별시 중랑구 봉화산로 193,37.6073321,127.0942125,9.257703254430877
62,서울특별시 중랑구 봉화산로 153,37.6053662,127.0911463,9.035248923564147
63,서울특별시 중랑구 봉화산로 146,37.4886826,126.9764363,8.528736908903133
64,서울특별시 중랑구 면목로37길 58,37.5801261,127.0829987,6.5937864232733885
65,서울특별시 중랑구 망우로75길 19,37.6023636,127.1049598,8.246764532612236
66,서울특별시 중랑구 망우로 504-7,37.5999879,127.1084773,5.869840749663489
67,서울특별시 중랑구 망우로 353,37.5980973,127.0903793,6.737412497600267
68,서울특별시 중랑구 망우로 346,37.5972558,127.0912331,7.316578086845414
69,서울특별시 중랑구 동일로92길 40,37.582679,127.081924,7.6653888975064985
70,서울특별시 중랑구 동일로91길 23,37.58231,127.078897,8.548827903003062
71,서울특별시 중랑구 동일로169길 41,37.613353,127.0747746,7.2241869246453465
72,서울특별시 중랑구 동일로157길 70,37.6105575,127.0737502,8.19572507735054
73,서울특별시 중랑구 동일로136길 15,37.60255682,127.0801746,9.791611002954925
74,서울특별시 중랑구 동일로 941,37.6146204,127.0761342,6.604597159953279
75,서울특별시 중랑구 동일로 932,37.6138498,127.0775593,6.471555450073463
76,서울특별시 중랑구 동일로 752,37.5973448,127.0825323,8.384298813751334
77,서울특별시 중랑구 동일로 501,37.5752236,127.0796017,7.583907100342455
78,서울특별시 중랑구 동일로 476,37.572881,127.0806504,9.60329568257102
79,서울특별시 중랑구 답십리로77길 139,37.57760127,127.0806751,7.371466680822138
80,서울특별시 중랑구 답십리로75길 73,37.5754912,127.0804639,7.71264629199693
81,서울특별시 중랑구 공릉로2라길 4,37.612484,127.0817861,7.1413828173063205
82,서울특별시 중랑구 공릉로2라길 15,37.6128576,127.0810011,6.192561986145681
83,서울특별시 중랑구 공릉로2나길 46,37.6141168,127.0800228,6.243899201783883
84,서울특별시 중랑구 공릉로2길 39,37.6127305,127.0800529,6.223641222396033
85,서울특별시 중랑구 공릉로18길 59,37.6189128,127.0824499,6.723034987869041
86,서울특별시 중랑구 공릉로13길 30,37.6168885,127.0775863,6.442429502109455
87,서울특별시 중랑구 겸재로30길 42,37.5868369,127.0841438,7.397136019577941
88,서울특별시 중랑구 겸재로29길 27,37.5892249,127.0849955,8.209656760824055
89,서울특별시 중구 퇴계로90길 74,37.5613365,127.0227976,27.101565053851452
90,서울특별시 중구 퇴계로90길 74,37.5614662,127.0232537,27.101565053851452
91,서울특별시 중구 퇴계로75길 7,37.56576221,127.0154382,8.420630880953878
92,서울특별시 중구 퇴계로49길 14,37.56339027,127.0000226,5.192529321746815
93,서울특별시 중구 퇴계로 72,37.5591878,126.9806109,5.913045591679936
94,서울특별시 중구 퇴계로 447,37.5664017,127.0214788,7.97652044059716
95,서울특별시 중구 퇴계로 235,37.5627311,126.9976903,3.083440612225529
96,서울특별시 중구 퇴계로 217,37.5624272,126.9959355,5.15041858659457
97,서울특별시 중구 칠패로 27,37.559937,126.971987,3.8116063950661414
98,서울특별시 중구 청구로1길 23,37.5580944,127.0179323,26.760936092939833
99,서울특별시 중구 청구로1길 23,37.5580944,127.0179323,26.760936092939833
100,서울특별시 중구 청구로 64,37.5604078,127.0166741,27.192597250023603
101,서울특별시 중구 청구로 64,37.5606081,127.0187194,27.192597250023603
102,서울특별시 중구 청계천로 400,37.5711004,127.0222215,15.064539912434247
103,서울특별시 중구 청계천로 400,37.5711004,127.0222215,15.064539912434247
104,서울특별시 중구 중림로4길 41,37.5573531,126.9643574,8.27160734356728
105,서울특별시 중구 중림로 10,37.5581126,126.9653021,7.963551672338407
106,서울특별시 중구 왕십리로39길 30,37.5631656,127.0267431,11.37363294631905
107,서울특별시 중구 소공로 46,37.5595151,126.9832431,7.6313980743555865
108,서울특별시 중구 소공로 35,37.5585392,126.9815848,6.771249486594722
109,서울특별시 중구 서애로1길 34,37.56070587,127.0000706,5.806684272218884
110,서울특별시 중구 만리재로33길 21,37.5558961,126.9669575,6.165994619608089
111,서울특별시 중구 만리재로 177,37.55446167,126.9659254,7.343991893977533
112,서울특별시 중구 만리재로 175,37.55460908,126.9630956,7.982056274297695
113,서울특별시 중구 마른내로 72,37.56355333,126.9958147,4.810159101517637
114,서울특별시 중구 동호로10길 30,37.5548919,127.0147458,22.542358966997764
115,서울특별시 중구 동호로10길 30,37.5549165,127.015698,22.542358966997764
116,서울특별시 중구 다산로46길 17,37.56686448,127.0170907,8.382261154721478
117,서울특별시 중구 다산로42나길 46,37.5623442,127.0172705,12.46496071748431
118,서울특별시 중구 다산로36길 110,37.5592169,127.0195121,14.77272261264014
119,서울특별시 중구 다산로36길 109,37.5599909,127.0217626,14.309700165725177
120,서울특별시 중구 다산로 32,37.5467804,127.0072969,11.004917833023585
121,서울특별시 중구 다산로 32,37.5467804,127.0072969,11.004917833023585
122,서울특별시 중구 난계로11길 30,37.566612,127.022403,7.996725963298527
123,서울특별시 중구 난계로 130,37.56297183,127.02439,11.322568046084085
124,서울특별시 종로구 홍지문길 64,37.604131,126.958162,5.8380727004251485
125,서울특별시 종로구 평창문화로 172,37.6107886,126.9783329,
126,서울특별시 종로구 평창문화로 140,37.6091332,126.9756922,
127,서울특별시 종로구 평창12길 8-22,37.6082039,126.9689263,1.1378841685912988
128,서울특별시 종로구 통일로18길 9,37.5771174,126.9572222,5.118645860516157
129,서울특별시 종로구 통일로18길 34,37.57600084,126.9594942,6.488602184200706
130,서울특별시 종로구 통일로 246-20,37.5751953,126.960306,6.850190845887157
131,서울특별시 종로구 통일로 246-11,37.5757134,126.9584344,6.342643911368779
132,서울특별시 종로구 통일로 230,37.57436687,126.9586294,6.577995728546874
133,서울특별시 종로구 창경궁로 265,37.5859111,126.9992985,3.2762498017981123
134,서울특별시 종로구 지봉로5길 7,37.574221,127.0142935,7.647347861909239
135,서울특별시 종로구 종로 347,37.5738554,127.0161891,5.779131501068669
136,서울특별시 종로구 종로 183,37.571436,126.9983959,3.8851993192183762
137,서울특별시 종로구 숭인동길 21,37.5759616,127.0211388,7.387162393218466
138,서울특별시 종로구 송월길 99,37.56920542,126.9641524,9.472538428129491
139,서울특별시 종로구 송월길 155,37.5713895,126.961547,7.90689121379232
140,서울특별시 종로구 송월길 130,37.57223484,126.964497,8.482595071726626
141,서울특별시 종로구 사직로8길 4,37.5744035,126.9686008,5.867533131685475
142,서울특별시 종로구 사직로8길 34,37.5736451,126.9720155,4.206491834832593
143,서울특별시 종로구 동망산길 47,37.5809831,127.015931,11.031440435870422
144,서울특별시 종로구 동망산길 19,37.5805173,127.0140195,10.248419258021613
145,서울특별시 종로구 돈화문로11가길 59,37.5751303,126.990057,8.190063853827276
146,서울특별시 종로구 대학로 33,37.57403883,127.0018609,6.073414412135203
147,서울특별시 종로구 낙산길 198,37.5806115,127.0117627,8.836692909174081
148,서울특별시 종로구 경교장길 35,37.56885493,126.9651711,9.38179019163507
149,서울특별시 은평구 통일로 972,37.63017615,126.9199162,5.633714237670635
150,서울특별시 은평구 통일로 796,37.6161545,126.9268481,12.603951162381108
151,서울특별시 은평구 통일로 792,37.61558755,126.9269016,11.703042496238966
152,서울특별시 은평구 통일로 780,37.6149349,126.9283299,10.995553567960169
153,서울특별시 은평구 통일로 661,37.60557539,126.9337516,7.4302494770793635
154,서울특별시 은평구 통일로 630,37.602836,126.9359704,5.90741905828415
155,서울특별시 은평구 통일로 610,37.60197106,126.9358637,5.562699565131653
156,서울특별시 은평구 통일로 590,37.6001439,126.9370209,3.6699586939782094
157,서울특별시 은평구 통일로 586-19,37.6000878,126.937924,4.14775095592264
158,서울특별시 은평구 통일로 1080,37.63923349,126.9175305,3.4508079973354446
159,서울특별시 은평구 통일로 1034,37.63528526,126.9175985,3.2762746008386086
160,서울특별시 은평구 진흥로 267,37.6115563,126.9385821,2.9462921177832007
161,서울특별시 은평구 진관4로 87,37.6475351,126.9308402,3.649521433181641
162,서울특별시 은평구 진관4로 78-7,37.6499688,126.9328208,1.6781257037936042
163,서울특별시 은평구 진관4로 78-38,37.64391623,126.9313598,3.944803343898104
164,서울특별시 은평구 진관4로 77,37.6482939,126.9293087,3.1443816087825724
165,서울특별시 은평구 진관4로 48-8,37.6322759,126.9262676,6.595465830831945
166,서울특별시 은평구 진관4로 48-51,37.6484546,126.9291039,2.9769043879738026
167,서울특별시 은평구 진관4로 48-50,37.6474864,126.927883,3.3360683270721
168,서울특별시 은평구 진관4로 48-17,37.648085,126.9286741,3.3503907142775344
169,서울특별시 은평구 진관4로 47,37.6489181,126.9298087,2.558432257367599
170,서울특별시 은평구 진관4로 37,37.6466728,126.9265857,3.750928011785304
171,서울특별시 은평구 진관4로 17,37.6415577,126.9227727,4.453551269370625
172,서울특별시 은평구 진관4로 107,37.6354766,126.924494,4.888583625707661
173,서울특별시 은평구 진관4로 100,37.6506098,126.9355523,1.247389200982123
174,서울특별시 은평구 진관3로 77,37.6438336,126.9238442,4.235877758430429
175,서울특별시 은평구 진관3로 70,37.6411039,126.9219731,4.480305200896962
176,서울특별시 은평구 진관3로 67,37.6381577,126.9192866,3.6668838505565002
177,서울특별시 은평구 진관3로 15-45,37.6425395,126.9171292,5.803508401187484
178,서울특별시 은평구 진관3로 15-35,37.6449549,126.9236501,4.127956195562096
179,서울특별시 은평구 진관2로 90,37.6333845,126.9272246,5.8225688108261675
180,서울특별시 은평구 진관2로 77,37.6345812,126.9276171,5.047430440584134
181,서울특별시 은평구 진관2로 60,37.6318934,126.9198476,5.461866441732368
182,서울특별시 은평구 진관2로 57-7,37.6354766,126.924494,4.888583625707661
183,서울특별시 은평구 진관2로 57-37,37.6371052,126.928169,4.133261958718794
184,서울특별시 은평구 진관2로 111-7,37.6366325,126.9315448,2.1869701941745263
185,서울특별시 은평구 진관1로 77-8,37.631385,126.9307251,5.158743979407754
186,서울특별시 은평구 진관1로 55,37.6337285,126.914929,1.8523000209764253
187,서울특별시 은평구 진관1로 22,37.635659,126.9148018,2.695703563539191
188,서울특별시 은평구 진관1로 21-9,37.6317031,126.9200529,5.57794928532734
189,서울특별시 은평구 진관1로 21-10,37.6337149,126.9207485,4.830867606280456
190,서울특별시 은평구 증산로3길 26-1,37.5818742,126.9029992,5.920612070978747
191,서울특별시 은평구 증산로15길 67-7,37.5897887,126.9050321,6.82763023094835
192,서울특별시 은평구 증산로15길 35-10,37.5895119,126.9077834,6.152163073476352
193,서울특별시 은평구 증산로13길 44-5,37.587619,126.907735,4.8721306213785445
194,서울특별시 은평구 응암로30길 16,37.59521591,126.9194381,7.499211939447815
195,서울특별시 은평구 응암로30길 15,37.596311,126.92186,7.583100248473763
196,서울특별시 은평구 응암로 366,37.60383,126.92309,6.483754426587485
197,서울특별시 은평구 응암로 318,37.5992267,126.9222397,4.898772243827402
198,서울특별시 은평구 은평터널로7길 2,37.5927487,126.9063355,7.7690617790674885
199,서울특별시 은평구 은평터널로 66,37.5863961,126.9013422,4.912989399040244
200,서울특별시 은평구 은평터널로 65,37.5868487,126.9000124,4.753675265701219
201,서울특별시 은평구 은평터널로 60,37.5854117,126.9002363,4.889850298419666
202,서울특별시 은평구 은평터널로 164,37.5935228,126.9086256,7.91465668254405
203,서울특별시 은평구 은평터널로 163,37.5935011,126.9062236,7.794412148645349
204,서울특별시 은평구 은평터널로 121-6,37.5904992,126.904003,6.7647499950447045
205,서울특별시 은평구 은평로 240,37.59962,126.934656,4.420400158618334
206,서울특별시 은평구 은평로 220,37.599269,126.932044,4.400102124809541
207,서울특별시 은평구 연서로48길 12,37.6284338,126.9321409,6.817941947153643
208,서울특별시 은평구 연서로48길 11,37.6312466,126.9308273,5.101592134834136
209,서울특별시 은평구 연서로46길 7,37.63396029,126.9327173,3.05261113935105
210,서울특별시 은평구 연서로44길 7,37.6379708,126.9348048,2.340397321208813
211,서울특별시 은평구 연서로44길 30,37.6434624,126.9396204,1.0612736067650608
212,서울특별시 은평구 연서로 487,37.6340464,126.9168896,2.9497417332367615
213,서울특별시 은평구 연서로 455,37.634766,126.9167365,3.021783728347515
214,서울특별시 은평구 연서로 149,37.6122422,126.9168122,9.525476729948124
215,서울특별시 은평구 수색로 300,37.584794,126.891951,3.939121825069237
216,서울특별시 은평구 수색로 217,37.5792037,126.898834,5.731348769328493
217,서울특별시 은평구 서오릉로21길 47,37.6121411,126.9063902,7.007730234577837
218,서울특별시 은평구 서오릉로21길 36,37.6129617,126.905638,6.390056749433544
219,서울특별시 은평구 서오릉로 94,37.609112,126.9217449,7.718117350580316
220,서울특별시 은평구 서오릉로 46,37.6051208,126.9246203,6.667945006725266
221,서울특별시 은평구 불광로2길 41,37.6166044,126.9267737,12.81110456964322
222,서울특별시 은평구 불광로2길 33,37.6126016,126.937083,5.088766064009127
223,서울특별시 은평구 불광로2길 16,37.6121197,126.9350558,6.813907140148773
224,서울특별시 은평구 불광로 90,37.6147577,126.9328692,9.390572455470245
225,서울특별시 은평구 불광로 64,37.6130801,126.9324764,9.101063469349729
226,서울특별시 은평구 불광로 170,37.6216983,126.9321696,10.728851667128161
227,서울특별시 은평구 불광로 122-10,37.6181527,126.9357306,6.894913249320406
228,서울특별시 은평구 북한산로 2,37.6432492,126.9220425,4.231290620572945
229,서울특별시 은평구 백련산로2길 19,37.5895014,126.9242045,16.430483289769395
230,서울특별시 은평구 백련산로2길 19,37.5920025,126.9253163,16.430483289769395
231,서울특별시 은평구 백련산로 67,37.59279985,126.9215014,7.757955416302804
232,서울특별시 은평구 백련산로 6,37.5867673,126.9236175,10.831252276815235
233,서울특별시 은평구 백련산로 38,37.5911513,126.9236217,8.298985193699135
234,서울특별시 은평구 백련산로 37,37.58942882,126.9221197,9.718889740372253
235,서울특별시 은평구 백련산로 36,37.5879981,126.9240993,10.272040885936445
236,서울특별시 은평구 백련산로 160,37.5989096,126.9266602,5.193084487107233
237,서울특별시 은평구 백련산로 146,37.597442,126.9261538,5.087799852687521
238,서울특별시 은평구 백련산로 127,37.5969983,126.923497,6.2718007405985094
239,서울특별시 은평구 갈현로3다길 15,37.6023882,126.9053464,4.21968122133193
240,서울특별시 은평구 갈현로3나길 23,37.6031215,126.9060015,4.289950472316642
241,서울특별시 은평구 갈현로33길 24,37.6221584,126.9142876,6.0383056925117256
242,서울특별시 은평구 갈현로29길 62,37.6232165,126.9109852,4.138302924574879
243,서울특별시 은평구 갈현로29길 11,37.6189819,126.913541,8.44069974009344
244,서울특별시 은평구 갈현로23길 41,37.6181006,126.9100162,8.247842599478341
245,서울특별시 은평구 갈현로1길 36,37.5999489,126.9057246,5.5941532651449375
246,서울특별시 은평구 갈현로1길 31,37.599227,126.9068354,6.233286981232983
247,서울특별시 은평구 갈현로17길 17,37.6115205,126.9092409,8.412298925820238
248,서울특별시 은평구 갈현로15길 53,37.6103948,126.9059489,7.235759959007081
249,서울특별시 은평구 갈현로11길 46,37.6055438,126.9054804,5.149145854117337
250,서울특별시 은평구 가좌로7나길 35,37.5833193,126.9203156,9.392328749756471
251,서울특별시 은평구 가좌로7나길 30,37.5840189,126.9175836,7.281194198162123
252,서울특별시 은평구 가좌로 391,37.6004103,126.9041738,4.215851481856428
253,서울특별시 은평구 가좌로 344,37.5979944,126.9069618,7.564084833794232
254,서울특별시 은평구 가좌로 334,37.59835762,126.9092382,8.008018391062857
255,서울특별시 용산구 후암로 71-1,37.55185,126.9757889,4.05206849829333
256,서울특별시 용산구 효창원로15길 16,37.5370379,126.9541123,8.264793594744715
257,서울특별시 용산구 효창원로13길 7,37.5353,126.9513,6.270421667178099
258,서울특별시 용산구 효창원로 88,37.5362695,126.9591984,6.131026152064472
259,서울특별시 용산구 효창원로 17,37.5348358,126.9497669,5.7304907866146
260,서울특별시 용산구 한남대로 60,37.5345031,127.0079791,1.775539160929052
261,서울특별시 용산구 한강대로43길 8,37.5321985,126.9697692,4.7004682200041845
262,서울특별시 용산구 한강대로 95,37.52881796,126.9666266,4.24581989017647
263,서울특별시 용산구 한강대로 69,37.52704117,126.9648918,3.4411805956556982
264,서울특별시 용산구 한강대로 372,37.5516976,126.9732233,5.095148218786337
265,서울특별시 용산구 한강대로 211,37.5371896,126.9729911,5.52654151918891
266,서울특별시 용산구 한강대로 205,37.5364563,126.9733121,5.408867904170566
267,서울특별시 용산구 청파로 213,37.5386273,126.9703386,7.109492371314615
268,서울특별시 용산구 장문로 27,37.5299597,126.9948167,4.120439515976356
269,서울특별시 용산구 장문로 141,37.5287855,127.0038012,1.2900273652583436
270,서울특별시 용산구 이촌로88길 30,37.5172456,126.9768136,2.5167135327194856
271,서울특별시 용산구 이촌로88길 15,37.5171632,126.9782605,2.1630922993932575
272,서울특별시 용산구 이촌로87길 21,37.5200205,126.9779266,4.241978385979636
273,서울특별시 용산구 이촌로81길 14,37.5195296,126.9795589,2.567630196857729
274,서울특별시 용산구 이촌로64길 15,37.5199669,126.9711068,3.40960225955534
275,서울특별시 용산구 이촌로34길 29,37.5233298,126.9575779,1.4402626842386115
276,서울특별시 용산구 이촌로2가길 66,37.5273113,126.9537952,
277,서울특별시 용산구 이촌로2가길 122,37.5256238,126.9543702,1.0577434755444193
278,서울특별시 용산구 이촌로29길 21-7,37.52562083,126.9598495,2.158648224736587
279,서울특별시 용산구 이촌로 347,37.5180956,126.9874041,1.6186647977318143
280,서울특별시 용산구 이촌로 324-10,37.5170003,126.9819539,1.4136320352441252
281,서울특별시 용산구 이촌로 303,37.5185927,126.9808408,1.8751103025859468
282,서울특별시 용산구 이촌로 300,37.51785879,126.9802115,1.8982252695502748
283,서울특별시 용산구 이촌로 264,37.5184763,126.9760338,4.055707324923908
284,서울특별시 용산구 이촌로 248,37.5182077,126.9747156,3.631754648282013
285,서울특별시 용산구 이촌로 201,37.5213784,126.9735558,3.8408314388833364
286,서울특별시 용산구 이촌로 193,37.5216674,126.9692144,3.6601258833645325
287,서울특별시 용산구 이촌로 181,37.5224073,126.9702362,3.823691377578575
288,서울특별시 용산구 이촌로 174,37.5211983,126.9665209,3.2044180712537393
289,서울특별시 용산구 이촌로 100-8,37.5240081,126.9579794,1.5610599349976133
290,서울특별시 용산구 원효로90길 11,37.5401796,126.9699352,7.739997075706167
291,서울특별시 용산구 원효로 40,37.5340827,126.9485824,4.867438556742924
292,서울특별시 용산구 원효로 216,37.5366333,126.9662337,7.610284881363
293,서울특별시 용산구 서빙고로51길 68-14,37.5230753,126.9917568,8.214155372046932
294,서울특별시 용산구 서빙고로 67,37.5242783,126.9706853,3.688876334835102
295,서울특별시 용산구 서빙고로 35,37.5251636,126.9694981,3.5962602370348984
296,서울특별시 용산구 서빙고로 31,37.5261643,126.9698845,3.281313538653931
297,서울특별시 용산구 서빙고로 17,37.526093,126.967663,3.451952224737561
298,서울특별시 용산구 새창로8길 7,37.5397888,126.9564008,8.558824777481384
299,서울특별시 용산구 새창로8길 157,37.5356703,126.9496998,6.686897980916414
300,서울특별시 용산구 새창로 70,37.5380983,126.9554472,8.458752132204093
301,서울특별시 용산구 삼개로 60,37.5351772,126.9467137,5.146486181401929
302,서울특별시 용산구 보광로5길 40,37.5243671,127.0008993,2.232026553298959
303,서울특별시 용산구 보광로 14,37.5258366,127.0020509,2.1581577073937703
304,서울특별시 용산구 백범로99길 40,37.5311678,126.9678516,4.692327958471315
305,서울특별시 용산구 백범로90다길 12,37.5360982,126.9691777,6.987242085200588
306,서울특별시 용산구 백범로90길 90,37.53777777,126.96895,7.53584518451803
307,서울특별시 용산구 백범로90길 26,37.5369449,126.9685337,7.447663694662252
308,서울특별시 용산구 백범로 341,37.5383221,126.967643,7.856794225926344
309,서울특별시 용산구 백범로 313,37.53901892,126.964098,8.149367122930736
310,서울특별시 용산구 백범로 275,37.54031273,126.9596749,9.544326161913336
311,서울특별시 용산구 백범로 260,37.5403072,126.9575243,8.544910417516904
312,서울특별시 용산구 독서당로 46,37.53240086,127.0072591,2.3140133940678234
313,서울특별시 용산구 독서당로 111,37.5369784,127.0094956,3.2385369339337697
314,서울특별시 용산구 녹사평대로 254,37.5407149,126.9888481,4.0193052267825875
315,서울특별시 영등포구 의사당대로 127,37.5202486,126.9263879,3.0384325165901265
316,서울특별시 영등포구 의사당대로 110,37.5204822,126.9239858,6.472226489277574
317,서울특별시 영등포구 영중로 154,37.5301096,126.9064223,5.328004392392294
318,서울특별시 영등포구 영중로 145,37.5294615,126.9050948,5.9715302669570205
319,서울특별시 영등포구 영신로57길 5,37.5280856,126.9023584,6.5797455903819495
320,서울특별시 영등포구 영신로55길 6,37.52721748,126.902504,6.4202979648515335
321,서울특별시 영등포구 영신로33길 3,37.519805,126.9003963,4.607956067932699
322,서울특별시 영등포구 영신로 247,37.5299889,126.9027572,6.439578848528938
323,서울특별시 영등포구 영신로 237,37.52864616,126.9032499,6.346710672548811
324,서울특별시 영등포구 영신로 193,37.5254625,126.8997511,6.8805458429361
325,서울특별시 영등포구 영신로 191,37.5244575,126.900447,6.810269306823173
326,서울특별시 영등포구 영신로 183,37.5242149,126.9015338,6.159647228113592
327,서울특별시 영등포구 영등포로64길 11,37.5142647,126.9164533,5.510549454780637
328,서울특별시 영등포구 영등포로62길 42,37.51657277,126.9129531,3.5762911801456925
329,서울특별시 영등포구 영등포로3길 9,37.5244017,126.882579,6.0629851324753545
330,서울특별시 영등포구 영등포로12길 8,37.5221616,126.8865433,5.962781250319899
331,서울특별시 영등포구 영등포로12길 7,37.5216885,126.8878466,6.808349839720379
332,서울특별시 영등포구 영등포로 351,37.5158124,126.9183651,5.354055859482856
333,서울특별시 영등포구 영등포로 17,37.5237845,126.8835422,4.187938965221678
334,서울특별시 영등포구 영등포로 106,37.5213197,126.8928072,6.565774344418805
335,서울특별시 영등포구 여의동로3길 10,37.5182033,126.925912,3.471757079144431
336,서울특별시 영등포구 여의동로 97,37.5174234,126.927057,3.3505132096318926
337,서울특별시 영등포구 여의동로 213,37.5186433,126.9395985,2.9887786032049832
338,서울특별시 영등포구 여의동로 143,37.5176189,126.932358,5.573122992609904
339,서울특별시 영등포구 여의대방로9길 5,37.4972694,126.9144293,9.988822047989887
340,서울특별시 영등포구 여의대방로61길 19,37.5143228,126.9238594,5.166400293011427
341,서울특별시 영등포구 여의대방로5길 6,37.4973055,126.9123051,9.212172043721917
342,서울특별시 영등포구 여의대방로43라길 9,37.508155,126.9193471,7.796951182767361
343,서울특별시 영등포구 여의대방로35가길 19,37.5011629,126.9151097,8.965520394240267
344,서울특별시 영등포구 여의대방로 45,37.4963711,126.9112059,8.89102874357927
345,서울특별시 영등포구 여의대방로 25,37.4945833,126.9094978,9.757003598652835
346,서울특별시 영등포구 여의대로6길 17,37.5265231,126.9298286,2.3350125271976703
347,서울특별시 영등포구 여의나루로 7,37.520651,126.9207006,4.976005277148533
348,서울특별시 영등포구 여의나루로 126,37.52594,126.932655,2.1046417215458213
