,주소,위도,경도,중학교 평균거리
652,서울특별시 송파구 송파대로 345,37.49760987,127.1024974,6.449750006203917
653,서울특별시 송파구 송파대로 220,37.489685,127.1217367,4.2716116720459425
654,서울특별시 송파구 송이로32길 37,37.4867371,127.1270852,5.63073350023047
655,서울특별시 송파구 송이로31길 66,37.4924314,127.1370266,5.164121603713105
656,서울특별시 송파구 송이로31길 56,37.490605,127.1354526,4.176461551473975
657,서울특별시 송파구 송이로19길 8,37.4972327,127.1226268,7.321740146765634
658,서울특별시 송파구 송이로15길 31,37.5014471,127.1226538,9.724791294208359
659,서울특별시 송파구 송이로12길 11,37.5000876,127.1171288,8.97756875624794
660,서울특별시 송파구 송이로 88,37.499639,127.1188815,8.392570930117625
661,서울특별시 송파구 송이로 257,37.4871243,127.1332779,4.126439749137799
662,서울특별시 송파구 성내천로6길 1-13,37.5028917,127.1361125,7.666661868131248
663,서울특별시 송파구 성내천로47길 38,37.4957796,127.1587776,
664,서울특별시 송파구 성내천로37길 37,37.4988304,127.1592193,
665,서울특별시 송파구 성내천로 87,37.501501,127.1395964,5.47116173009035
666,서울특별시 송파구 성내천로 314,37.4930747,127.1557137,
667,서울특별시 송파구 성내천로 245,37.4982315,127.1548193,
668,서울특별시 송파구 성내천로 211,37.5003286,127.1520468,
669,서울특별시 송파구 성내천로 103,37.50017063,127.1413515,4.974733572001042
670,서울특별시 송파구 석촌호수로 210,37.50657397,127.1003448,1.0844499594328934
671,서울특별시 송파구 새말로8길 12,37.4816252,127.1256477,3.676595715925674
672,서울특별시 송파구 새말로12길 16,37.4818131,127.1296412,4.639513233395533
673,서울특별시 송파구 백제고분로18길 7,37.503992,127.0853196,1.2726462425038654
674,서울특별시 송파구 백제고분로18길 30,37.5028243,127.0829428,1.6020763216798715
675,서울특별시 송파구 백제고분로 348,37.5036204,127.1046578,2.6871160807104135
676,서울특별시 송파구 문정로 83,37.4908501,127.130255,6.1875772485886245
677,서울특별시 송파구 문정로 55,37.4868865,127.1281123,5.705923144743289
678,서울특별시 송파구 문정로 197,37.4964677,127.1390705,5.801690873234976
679,서울특별시 송파구 마천로57길 16,37.4947152,127.1533259,1.019644963496589
680,서울특별시 송파구 동남로24길 6,37.4995733,127.136295,7.320115730230782
681,서울특별시 송파구 동남로18길 9,37.4957046,127.1326936,7.29282923681478
682,서울특별시 송파구 동남로11길 4,37.4937996,127.1285974,6.2544751908256915
683,서울특별시 송파구 동남로 342,37.51346196,127.1427371,4.0314530225280265
684,서울특별시 송파구 동남로 341,37.50639813,127.1380513,5.254229839482325
685,서울특별시 송파구 동남로 225,37.4981982,127.1321113,6.855616260487452
686,서울특별시 송파구 동남로 193,37.4954185,127.1285511,8.012294198665932
687,서울특별시 송파구 동남로 160,37.4913441,127.1280554,6.765730095114141
688,서울특별시 송파구 거마로 41,37.4968972,127.1449982,2.8277719524179443
689,서울특별시 송파구 가락로 192,37.5050983,127.1161969,7.7684574177238
690,서울특별시 송파구 가락로 187,37.5058734,127.1150497,6.658099984581453
691,서울특별시 성북구 회기로5길 142,37.5975546,127.0417743,3.087133021413888
692,서울특별시 성북구 화랑로48길 16,37.6129055,127.0684003,1.8170849346697828
693,서울특별시 성북구 화랑로15길 4,37.6059521,127.0466414,4.140120176485398
694,서울특별시 성북구 화랑로 299,37.61365478,127.0608028,4.022246884872401
695,서울특별시 성북구 화랑로 235,37.610125,127.054781,2.464897208479708
696,서울특별시 성북구 화랑로 214,37.6083777,127.0545119,1.7473669203918016
697,서울특별시 성북구 화랑로 210-26,37.6072388,127.0540258,1.9653280845511087
698,서울특별시 성북구 한천로76길 73,37.611111,127.0667057,3.027132254366033
699,서울특별시 성북구 한천로101길 54,37.6224603,127.047843,4.975078547602243
700,서울특별시 성북구 한천로101길 18,37.6231937,127.0494663,6.515274977458864
701,서울특별시 성북구 한천로 713,37.62051339,127.0504051,4.479982563252841
702,서울특별시 성북구 한천로 509,37.6063529,127.0657663,4.639848828292198
703,서울특별시 성북구 지봉로21길 19,37.5855901,127.0166232,2.8460210612847825
704,서울특별시 성북구 종암로9길 71,37.5973644,127.0301269,13.23562166855183
705,서울특별시 성북구 종암로9길 71,37.5973718,127.0309927,13.23562166855183
706,서울특별시 성북구 종암로5길 26,37.5944341,127.0338125,6.548362698022005
707,서울특별시 성북구 종암로36길 52,37.6056942,127.0347011,4.2485292706964195
708,서울특별시 성북구 종암로25길 30,37.6010008,127.0301481,5.556972764887567
709,서울특별시 성북구 종암로24길 35,37.6017652,127.0347914,3.509431956338877
710,서울특별시 성북구 종암로24가길 80,37.599309,127.0386085,3.092740821383124
711,서울특별시 성북구 종암로24가길 53,37.6016999,127.0348767,7.023289739369831
712,서울특별시 성북구 종암로24가길 53,37.6010883,127.0369642,7.023289739369831
713,서울특별시 성북구 종암로23길 35,37.5983534,127.0298341,13.342450025857104
714,서울특별시 성북구 종암로23길 35,37.5993452,127.0313424,13.342450025857104
715,서울특별시 성북구 종암로23길 35,37.6011338,127.0388225,13.342450025857104
716,서울특별시 성북구 종암로21길 127,37.6025494,127.0298689,2.413640878948853
717,서울특별시 성북구 종암로 167,37.6050605,127.031103,2.6284127861358937
718,서울특별시 성북구 종암로 132,37.6018897,127.0334853,3.4870573153303863
719,서울특별시 성북구 정릉로26길 8,37.6049603,127.0091944,2.959703856549486
720,서울특별시 성북구 정릉로21길 21,37.6065103,127.0083543,3.619003798407683
721,서울특별시 성북구 정릉로 404,37.6041274,127.0285886,1.8533724179212023
722,서울특별시 성북구 정릉로 402-16,37.603349,127.0280209,1.5641121241838387
723,서울특별시 성북구 정릉로 388,37.6024287,127.0264895,4.672374258258444
724,서울특별시 성북구 정릉로 307,37.6033174,127.0182647,1.5805759534191925
725,서울특별시 성북구 정릉로 305,37.6043325,127.0171534,1.3128805290063508
726,서울특별시 성북구 정릉로 292,37.60284,127.0155119,1.5167036409315209
727,서울특별시 성북구 장월로1길 28,37.6066138,127.0451712,9.210615848326484
728,서울특별시 성북구 장월로1길 28,37.6079078,127.0457572,9.210615848326484
729,서울특별시 성북구 장월로 160,37.61790892,127.0522663,5.5087001472722035
730,서울특별시 성북구 월곡로14길 26,37.599088,127.0421157,2.2302155992303287
731,서울특별시 성북구 월계로36길 27,37.6201173,127.0477116,3.667472091212197
732,서울특별시 성북구 오패산로3길 17,37.6044231,127.0352907,3.631190650588361
733,서울특별시 성북구 오패산로16가길 40,37.6107743,127.0390029,7.2023980052694485
734,서울특별시 성북구 오패산로 90,37.61044,127.0368836,14.928743445859618
735,서울특별시 성북구 오패산로 90,37.6120414,127.0379722,14.928743445859618
736,서울특별시 성북구 오패산로 46,37.6070339,127.0383738,10.599234916292833
737,서울특별시 성북구 오패산로 46,37.60521,127.0394001,10.599234916292833
738,서울특별시 성북구 안암로9나길 14,37.5847251,127.0217182,3.920484432181379
739,서울특별시 성북구 안암로9길 30,37.5818996,127.0248881,4.5372176065950915
740,서울특별시 성북구 아리랑로5길 92,37.5979949,127.0116899,5.566946539515703
741,서울특별시 성북구 아리랑로5길 85,37.5976901,127.0106855,5.868818633429947
742,서울특별시 성북구 아리랑로5길 25,37.5963742,127.0134702,6.907992411424128
743,서울특별시 성북구 아리랑로19길 86,37.6018169,127.008977,3.4882043962216276
744,서울특별시 성북구 아리랑로19길 60,37.6028813,127.0101777,4.327400864908886
745,서울특별시 성북구 아리랑로19가길 20,37.60186152,127.0111393,3.2996343520134914
746,서울특별시 성북구 아리랑로 89,37.6009267,127.0125252,2.6163772135904666
747,서울특별시 성북구 아리랑로 75,37.59884593,127.0136836,5.152549165279754
748,서울특별시 성북구 아리랑로 68,37.5986397,127.0149705,6.292039389712607
749,서울특별시 성북구 숭인로2길 61,37.610374,127.0242907,9.011604481949941
750,서울특별시 성북구 숭인로2길 61,37.6094237,127.0254972,9.011604481949941
751,서울특별시 성북구 숭인로 50,37.60975797,127.0279707,5.378416820888194
752,서울특별시 성북구 솔샘로25길 28,37.6185895,127.0073229,2.85347703590954
753,서울특별시 성북구 솔샘로24길 15,37.6150052,127.0101777,4.4218320747339535
754,서울특별시 성북구 성북로4길 52,37.5949161,127.0102405,16.070407756709706
755,서울특별시 성북구 성북로4길 52,37.5949161,127.0102405,16.070407756709706
756,서울특별시 성북구 서경로 60,37.60800846,127.0161627,2.497168021896825
757,서울특별시 성북구 서경로 31,37.6073332,127.0143452,2.24690270548743
758,서울특별시 성북구 서경로 28,37.6064904,127.0161135,1.171909125907436
759,서울특별시 성북구 삼선교로23길 23,37.5904694,127.0132547,7.211427672429194
760,서울특별시 성북구 삼선교로16길 35,37.5873248,127.0116441,5.695554800247051
761,서울특별시 성북구 북악산로29길 67,37.5952864,127.0336943,6.439435323476315
762,서울특별시 성북구 북악산로 913,37.5953816,127.023656,11.23449676036964
763,서울특별시 성북구 북악산로 898,37.5969942,127.022153,8.861033187258133
764,서울특별시 성북구 북악산로 851,37.6001826,127.018734,4.91688022788131
765,서울특별시 성북구 북악산로 847,37.5995474,127.0183398,5.279723317654143
766,서울특별시 성북구 북악산로 844,37.5978757,127.0177941,6.7392165848724375
767,서울특별시 성북구 북악산로 831,37.6001991,127.0175261,4.492973059154571
768,서울특별시 성북구 북악산로 828,37.5992583,127.0170717,5.679311431183504
769,서울특별시 성북구 북악산로 813,37.6010726,127.0156807,2.7396073030487273
770,서울특별시 성북구 북악산로 746,37.6002122,127.0097457,4.614637980537814
771,서울특별시 성북구 북악산로 742-12,37.6001332,127.0107566,3.66559328698781
772,서울특별시 성북구 보문사길 112,37.5812555,127.0173522,3.006291418488486
773,서울특별시 성북구 보문사길 111,37.57804,127.0185045,2.9189753506232607
774,서울특별시 성북구 보문로38길 11,37.5916299,127.0144138,7.56314586597977
775,서울특별시 성북구 보문로29다길 31,37.5834945,127.0133812,3.4176993018929767
776,서울특별시 성북구 보문로29다길 25-9,37.5848049,127.0140274,3.907704831448376
777,서울특별시 성북구 보국문로32길 53,37.6198025,127.0020417,1.0092093830725564
778,서울특별시 성북구 보국문로30길 15,37.6180331,127.0034409,1.0076934508587658
779,서울특별시 성북구 보국문로 19,37.6062418,127.0100372,2.8439038104059224
780,서울특별시 성북구 보국문로 167,37.6167473,127.0021957,1.007879281776279
781,서울특별시 성북구 보국문로 116,37.6143809,127.0074949,4.795201123276236
782,서울특별시 성북구 동소문로44길 43,37.6065354,127.029003,4.136427025258647
783,서울특별시 성북구 동소문로3길 101,37.5924122,127.0104788,7.955408489169764
784,서울특별시 성북구 동소문로34길 24,37.5983263,127.0225984,13.462637143079911
785,서울특별시 성북구 동소문로34길 24,37.5991559,127.0244619,13.462637143079911
786,서울특별시 성북구 동소문로13길 47,37.5952789,127.0140837,7.188038120676518
787,서울특별시 성북구 동소문로 284,37.6054073,127.0273295,2.045745541505643
788,서울특별시 성북구 동소문로 248,37.602455,127.0230734,4.74176889180917
789,서울특별시 성북구 돌곶이로8길 22,37.60652738,127.0622598,2.318369976854042
790,서울특별시 성북구 돌곶이로40길 46,37.618675,127.047983,2.7681812858585553
791,서울특별시 성북구 돌곶이로 220,37.62048335,127.0459027,3.270948987758974
792,서울특별시 성북구 낙산길 255,37.5826725,127.0156861,2.8743630295991545
793,서울특별시 성북구 낙산길 243-15,37.5821384,127.0135763,4.211466073188454
794,서울특별시 성북구 길음로9길 50,37.6037972,127.0194534,3.853754407441235
795,서울특별시 성북구 길음로9길 50,37.6034115,127.0212232,3.853754407441235
796,서울특별시 성북구 길음로9길 40,37.60576,127.0210492,3.1634302335160718
797,서울특별시 성북구 길음로13길 39,37.6085823,127.0177987,2.664178360900364
798,서울특별시 성북구 길음로13길 22,37.6097649,127.0188321,3.9453681705947488
799,서울특별시 성북구 길음로 74,37.610374,127.0242907,4.575180194462157
800,서울특별시 성북구 길음로 33,37.6074358,127.0179788,5.9270315644542455
801,서울특별시 성북구 길음로 33,37.6090126,127.0200838,5.9270315644542455
802,서울특별시 성북구 길음로 16,37.6062699,127.0229072,2.2568251941640542
803,서울특별시 성북구 길음로 141,37.614141,127.0159103,6.52154153090832
804,서울특별시 성북구 길음로 119,37.611816,127.0162373,5.138361619115432
805,서울특별시 성북구 길음로 118,37.6128244,127.0178235,12.148749898463725
806,서울특별시 성북구 길음로 118,37.612084,127.0196483,12.148749898463725
807,서울특별시 성동구 행당로8길 8,37.5572723,127.0309513,5.112155746956288
808,서울특별시 성동구 행당로6길 2,37.5543442,127.0258378,5.523407151439738
809,서울특별시 성동구 행당로 99,37.5589247,127.029416,4.470975149472496
810,서울특별시 성동구 행당로 82,37.5552849,127.0264327,10.630057769637185
811,서울특별시 성동구 행당로 82,37.5560348,127.0292269,10.630057769637185
812,서울특별시 성동구 행당로 79,37.557906,127.0271171,11.07380247159788
813,서울특별시 성동구 행당로 79,37.557906,127.0271171,11.07380247159788
814,서울특별시 성동구 행당로 27,37.5559626,127.0223133,5.528284326693339
815,서울특별시 성동구 한림말길 50,37.540028,127.016339,5.7521097040226605
816,서울특별시 성동구 한림말길 50,37.540028,127.016339,5.7521097040226605
817,서울특별시 성동구 왕십리로31나길 22,37.5623584,127.0283658,2.747714400112871
818,서울특별시 성동구 왕십리로 83-21,37.544798,127.043853,4.917577324409627
819,서울특별시 성동구 왕십리로 80-1,37.5442259,127.0454954,5.348476462945547
820,서울특별시 성동구 왕십리로 36,37.5403701,127.0451083,4.498206843032407
821,서울특별시 성동구 왕십리로 280,37.560002,127.0374627,7.4310274571644275
822,서울특별시 성동구 왕십리로 241,37.5572161,127.0401158,8.061696378163175
823,서울특별시 성동구 왕십리로 16,37.53853408,127.0444371,3.117842923072444
824,서울특별시 성동구 성수일로8길 47,37.5460554,127.0559785,3.7831834881494433
825,서울특별시 성동구 성수일로4길 26,37.5412384,127.0521533,6.709126336128939
826,서울특별시 성동구 성수일로10길 3,37.5484064,127.051583,2.498396014741623
827,서울특별시 성동구 성수이로 3,37.5358423,127.0527166,5.183308161512939
828,서울특별시 성동구 성수이로 137,37.547123,127.0572188,3.2562281271231566
829,서울특별시 성동구 서울숲길 25,37.548195,127.0409089,6.552097276427339
830,서울특별시 성동구 상원길 76,37.550919,127.0480309,3.7372890135901726
831,서울특별시 성동구 상원길 63,37.5495253,127.04712,4.136240972537732
832,서울특별시 성동구 상원길 47,37.5478825,127.0481187,4.964705677846922
833,서울특별시 성동구 상원6길 16,37.5484228,127.0501613,2.5926966153268505
834,서울특별시 성동구 상원1길 17,37.5455297,127.0479977,4.970792286565311
835,서울특별시 성동구 사근동길 67,37.5618375,127.0485864,4.9972286416428755
836,서울특별시 성동구 무학봉길 49,37.5611615,127.0278817,3.150909035093309
837,서울특별시 성동구 무학로6길 50,37.5643993,127.0349533,5.770678881588671
838,서울특별시 성동구 무학로 50,37.5694004,127.0311734,2.1316268909765608
839,서울특별시 성동구 무학로 50,37.5688924,127.0319041,2.1316268909765608
840,서울특별시 성동구 무학로 33,37.56734381,127.0295235,
841,서울특별시 성동구 무학로 33,37.56734381,127.0295235,
842,서울특별시 성동구 매봉길 50,37.54781882,127.012737,3.7027810671122094
843,서울특별시 성동구 매봉길 24,37.5468722,127.0154576,1.6176259907636819
844,서울특별시 성동구 매봉길 17,37.5464825,127.0144609,1.8158142281507543
845,서울특별시 성동구 매봉길 15,37.5464825,127.0144609,1.8158142281507543
846,서울특별시 성동구 마조로15가길 23,37.5645087,127.0400784,8.99731949412668
847,서울특별시 성동구 마조로 57,37.562934,127.041089,9.070116748604923
848,서울특별시 성동구 마장로42길 16,37.5652973,127.0452055,6.784606972932923
849,서울특별시 성동구 마장로39길 43,37.5689365,127.0437065,7.805614734109212
850,서울특별시 성동구 마장로37길 7,37.5668368,127.0386489,6.727356953237597
851,서울특별시 성동구 마장로35길 76,37.5694733,127.0425631,7.0963943158441385
852,서울특별시 성동구 마장로 271,37.5661691,127.0402374,7.6245011412329635
853,서울특별시 성동구 마장로 262,37.5654091,127.039119,7.455920624005603
854,서울특별시 성동구 마장로 137,37.57053736,127.0241132,2.213317921990493
855,서울특별시 성동구 마장로 137,37.5691892,127.0248409,2.213317921990493
856,서울특별시 성동구 뚝섬로5길 17,37.5420274,127.0504009,6.293889476379106
857,서울특별시 성동구 뚝섬로3길 6,37.5407018,127.0504495,6.587400736083994
858,서울특별시 성동구 뚝섬로 51,37.5422717,127.0195002,1.7287152256743095
859,서울특별시 성동구 뚝섬로 434,37.5372327,127.0584774,5.8976916068430025
860,서울특별시 성동구 뚝섬로 312,37.541117,127.0453053,4.801790883778727
861,서울특별시 성동구 뚝섬로 311,37.5421369,127.0452696,5.11403948588977
862,서울특별시 성동구 둘레15길 7,37.5352521,127.0548812,4.625579748310757
863,서울특별시 성동구 동호로 84,37.5469147,127.0170466,1.4611416999012037
864,서울특별시 성동구 동호로 100,37.5506428,127.0164657,4.616940052186403
865,서울특별시 성동구 동일로 263,37.5559647,127.0709815,
866,서울특별시 성동구 동일로 237,37.5525834,127.0688097,
867,서울특별시 성동구 독서당로62길 43,37.5519496,127.0332766,7.114095233980839
868,서울특별시 성동구 독서당로40길 37,37.5423084,127.0181964,2.1501807688614236
869,서울특별시 성동구 독서당로40길 25,37.5436054,127.0188915,1.774298370334734
870,서울특별시 성동구 독서당로 441,37.5544019,127.0328542,6.480988456517811
871,서울특별시 성동구 독서당로 431,37.552326,127.0321202,6.446628307419437
872,서울특별시 성동구 독서당로 377,37.5510665,127.0309609,5.078264664374062
873,서울특별시 성동구 독서당로 375,37.5504195,127.0295611,4.342484303912685
874,서울특별시 성동구 독서당로 344,37.54644924,127.0257657,1.1193210179824613
875,서울특별시 성동구 독서당로 343,37.5495792,127.027307,3.460177948522234
876,서울특별시 성동구 독서당로 272,37.5459761,127.0197123,2.2735846045982524
877,서울특별시 성동구 독서당로 272,37.5467561,127.0222961,2.2735846045982524
878,서울특별시 성동구 독서당로 218,37.5424072,127.0137069,17.670570072629314
879,서울특별시 성동구 독서당로 218,37.5423772,127.0140492,17.670570072629314
880,서울특별시 성동구 독서당로 191,37.5432748,127.0115694,4.594804332465401
881,서울특별시 성동구 독서당로 175,37.5419656,127.0100138,3.7899616871687734
882,서울특별시 성동구 독서당로 156,37.539745,127.0141559,4.2060676252944855
883,서울특별시 성동구 난계로 84,37.5586201,127.0246988,5.131887181210537
884,서울특별시 성동구 난계로 73,37.5595286,127.023323,10.623722197231237
885,서울특별시 성동구 난계로 73,37.5585166,127.0233607,10.623722197231237
886,서울특별시 성동구 난계로 114-31,37.5612955,127.0254969,7.902752520836892
887,서울특별시 성동구 난계로 114-31,37.561962,127.0257287,7.902752520836892
888,서울특별시 성동구 난계로 100,37.56152682,127.0246733,4.095711501880673
889,서울특별시 성동구 금호산길 27,37.5501696,127.0179816,2.504236004422219
890,서울특별시 성동구 금호산8길 5,37.5491419,127.021146,2.1332378684162943
891,서울특별시 성동구 금호산8길 14,37.5503366,127.0218834,2.4039476094187466
892,서울특별시 성동구 금호로3길 11,37.54748903,127.0239079,1.0235200465445704
893,서울특별시 성동구 금호로 17,37.5463614,127.0242693,
894,서울특별시 성동구 금호로 15,37.5449355,127.0221874,1.1248441231533446
895,서울특별시 성동구 금호로 140,37.55406543,127.021504,4.321969310892169
896,서울특별시 성동구 금호로 117,37.5526896,127.0230548,4.919818776115911
897,서울특별시 성동구 금호로 111,37.5520681,127.0232747,4.734138192662277
898,서울특별시 성동구 금호로 107,37.5514831,127.0245138,4.626606729282573
899,서울특별시 성동구 금호로 100,37.551862,127.0271242,3.9319692629346656
900,서울특별시 성동구 고산자로4길 34,37.5530787,127.0372695,7.4692697619474036
901,서울특별시 성동구 고산자로2길 65,37.55428543,127.0383228,8.632978856458392
902,서울특별시 성동구 고산자로14길 40,37.5647183,127.0373381,6.739312478943768
903,서울특별시 성동구 고산자로 177,37.5554384,127.0331791,5.869339213724814
904,서울특별시 성동구 고산자로 164,37.5549104,127.0366365,8.611005987737654
905,서울특별시 성동구 고산자로 160,37.5534751,127.0358252,7.4344159322155
906,서울특별시 서초구 효령로77길 14,37.4903649,127.029525,3.498133168197245
907,서울특별시 서초구 효령로72길 57,37.4868714,127.027958,2.6557767445612313
908,서울특별시 서초구 효령로72길 14,37.4909646,127.0199792,2.837054956130961
909,서울특별시 서초구 효령로68길 81,37.4848719,127.0202181,
910,서울특별시 서초구 효령로53길 45,37.4865806,127.0131345,2.3619696046653047
911,서울특별시 서초구 효령로49길 57,37.4862357,127.0090583,10.997106029392803
912,서울특별시 서초구 효령로34길 79,37.4789582,127.0015573,2.143567267052044
913,서울특별시 서초구 효령로33길 50,37.4839116,126.9983266,2.287182870399188
914,서울특별시 서초구 효령로 84,37.4797613,126.9936334,4.987040966344069
915,서울특별시 서초구 효령로 164,37.4812135,127.0013722,1.260878858082796
916,서울특별시 서초구 헌릉로8길 58,37.4511481,127.0644871,1.1216062256111952
917,서울특별시 서초구 헌릉로8길 45,37.45470291,127.0625957,1.2826686815460742
918,서울특별시 서초구 헌릉로8길 22,37.4550374,127.0589501,1.917414687877313
919,서울특별시 서초구 헌릉로8길 10-12,37.4561742,127.0585374,1.700982951909509
920,서울특별시 서초구 태봉로2길 65,37.4641257,127.0257879,4.659202411254983
921,서울특별시 서초구 태봉로2길 60,37.4732183,127.0290557,1.1425349797349613
922,서울특별시 서초구 태봉로2길 5,37.4629804,127.0242166,2.90657709476419
923,서울특별시 서초구 태봉로2길 30,37.4611401,127.0270676,1.769684896868018
924,서울특별시 서초구 태봉로2길 10,37.4620461,127.0232665,2.135309256221025
925,서울특별시 서초구 청계산로9길 1-12,37.45014991,127.0550287,4.707330212272629
926,서울특별시 서초구 청계산로7길 43,37.4511442,127.0576442,3.353930467083519
927,서울특별시 서초구 청계산로11길 7-12,37.44810012,127.0564943,2.1266840852406323
928,서울특별시 서초구 잠원로8길 3,37.5148608,127.0093473,5.300116549958814
929,서울특별시 서초구 잠원로8길 20,37.5142264,127.0101762,5.419368335400804
930,서울특별시 서초구 잠원로4길 34-11,37.5120919,127.0113336,6.110612094453285
931,서울특별시 서초구 잠원로3길 8,37.5112827,127.0064117,4.5061684827990955
932,서울특별시 서초구 잠원로3길 6,37.5109145,127.0067114,4.616392010410286
933,서울특별시 서초구 잠원로14길 54,37.5157083,127.0136875,5.2142224402060675
934,서울특별시 서초구 잠원로14길 32,37.51794985,127.0140536,4.573360094772014
935,서울특별시 서초구 잠원로14길 3,37.5201925,127.0164459,3.533419620270399
936,서울특별시 서초구 잠원로14길 23,37.5190505,127.0159475,3.5166796835494667
937,서울특별시 서초구 잠원로12길 4,37.518469,127.0127219,3.9755989420259943
938,서울특별시 서초구 잠원로 88,37.5124574,127.0079051,5.262404445009248
939,서울특별시 서초구 잠원로 86,37.5124574,127.0079051,5.262404445009248
940,서울특별시 서초구 잠원로 60,37.51087852,127.0082901,5.468833486467547
941,서울특별시 서초구 잠원로 37-48,37.5087416,127.0062945,4.236068087191434
942,서울특별시 서초구 잠원로 213-10,37.5214482,127.0155924,3.4234882713748878
943,서울특별시 서초구 잠원로 202-11,37.5192202,127.0146674,4.241668099120923
944,서울특별시 서초구 잠원로 195,37.5181174,127.0140377,4.537685957278797
945,서울특별시 서초구 잠원로 166-17,37.5178181,127.0122486,4.618926973089748
946,서울특별시 서초구 잠원로 157,37.5168996,127.0096069,4.517653807490507
947,서울특별시 서초구 잠원로 150,37.5159339,127.0108543,5.53720011854515
948,서울특별시 서초구 잠원로 117,37.51355464,127.0060521,3.7991616742763807
949,서울특별시 서초구 양재대로2길 90,37.4574393,127.0181061,
950,서울특별시 서초구 양재대로2길 33,37.45789348,127.0232559,1.0927431204866442
951,서울특별시 서초구 양재대로2길 11,37.4590171,127.0255344,1.2891277433382882
952,서울특별시 서초구 양재대로2길 109,37.4564764,127.0132853,
953,서울특별시 서초구 신반포로45길 23,37.5113932,127.0183736,3.9896825820793924
954,서울특별시 서초구 신반포로3길 14,37.5030465,126.9869329,4.6105919119615955
955,서울특별시 서초구 신반포로33길 71,37.5133709,127.0078749,4.985477821492332
956,서울특별시 서초구 신반포로33길 66,37.5142848,127.0084378,5.022638331282125
957,서울특별시 서초구 신반포로33길 64,37.5135903,127.009318,5.4573013327558515
958,서울특별시 서초구 신반포로33길 15,37.5087284,127.0101655,5.124731935084548
959,서울특별시 서초구 신반포로23길 41,37.5092254,127.0010246,3.0860271780440365
960,서울특별시 서초구 신반포로16길 15-20,37.5012624,126.9968046,7.933140810513252
961,서울특별시 서초구 신반포로15길 4,37.5040994,126.9971987,8.046379820395854
962,서울특별시 서초구 신반포로15길 19,37.50489994,126.9932508,10.195013741799839
963,서울특별시 서초구 신반포로 270,37.507538,127.0135922,5.190563471129296
964,서울특별시 서초구 서초중앙로2길 10,37.4841221,127.0183949,1.129311553566447
965,서울특별시 서초구 서초중앙로29길 28,37.5022696,127.008831,1.4565448076696463
966,서울특별시 서초구 서초중앙로24길 43,37.4964194,127.0187163,3.83145257041599
967,서울특별시 서초구 서초중앙로24길 33,37.4964455,127.0166404,2.908838195744027
968,서울특별시 서초구 서초중앙로22길 25,37.4934555,127.0152212,2.3156514321518826
969,서울특별시 서초구 서초중앙로 26,37.4847031,127.016979,1.3294366317005257
970,서울특별시 서초구 서초중앙로 242,37.5039415,127.0115013,3.163499965313133
971,서울특별시 서초구 서초중앙로 220,37.50092246,127.0125604,2.4890776098254674
972,서울특별시 서초구 서초중앙로 200,37.4991876,127.0160708,3.7734210980409038
973,서울특별시 서초구 서초중앙로 188,37.4981987,127.0133305,2.240982037546987
974,서울특별시 서초구 서초중앙로 15,37.4830098,127.0160375,1.3879038448735797
975,서울특별시 서초구 서초대로74길 30,37.4948555,127.0266736,5.530066055625602
976,서울특별시 서초구 서초대로65길 13-10,37.4985584,127.0188966,4.421339396504345
977,서울특별시 서초구 서초대로58길 10,37.4942468,127.0175669,3.0637930027146476
978,서울특별시 서초구 서초대로40길 72,37.487956,127.0079656,3.6603520883647884
979,서울특별시 서초구 서초대로34길 34,37.4875435,126.9992461,2.392241239193867
980,서울특별시 서초구 서초대로1길 34,37.4901591,126.9839318,4.2161410730621975
981,서울특별시 서초구 서초대로1길 30,37.4885417,126.9839808,3.9628836001174386
982,서울특별시 서초구 서초대로 385,37.4973943,127.0226759,7.246368105879404
983,서울특별시 서초구 서초대로 17,37.4860524,126.9842059,3.626779336058355
984,서울특별시 서초구 서운로 62,37.490773,127.028121,4.24466209955522
985,서울특별시 서초구 서운로 221,37.5020921,127.0199915,4.203251426013133
986,서울특별시 서초구 서운로 201,37.50158639,127.0212026,4.365928695195046
987,서울특별시 서초구 서운로 200,37.5000161,127.0214472,4.799234728787877
988,서울특별시 서초구 사평대로28길 31,37.4991043,127.0008946,5.258018281700469
989,서울특별시 서초구 사평대로 240,37.5023578,127.0075124,1.2946996783483737
990,서울특별시 서초구 사평대로 154,37.5003957,127.0020963,4.926947059542415
991,서울특별시 서초구 사임당로23길 53,37.4929518,127.020739,3.9572950762317984
992,서울특별시 서초구 사임당로19길 10,37.4909929,127.0201769,2.885851389428609
993,서울특별시 서초구 사임당로17길 116,37.4934608,127.0199579,3.8438685410299223
994,서울특별시 서초구 사임당로 137,37.4904484,127.024545,3.971750796774282
995,서울특별시 서초구 방배천로18길 11,37.4837751,126.9844578,3.4385922881586928
996,서울특별시 서초구 방배중앙로 207-10,37.4978313,126.9844585,4.612548245745737
997,서울특별시 서초구 방배선행길 2,37.472626,126.9844943,1.3257606270872742
998,서울특별시 서초구 방배선행길 1,37.4744136,126.9825806,2.2344180008969072
999,서울특별시 서초구 방배로45길 2,37.4974479,126.9868947,4.746409558938228
1000,서울특별시 서초구 방배로37길 26-9,37.493704,126.9877923,3.7483528334628295
1001,서울특별시 서초구 방배로33길 29,37.4912762,126.9893021,2.9737684108138787
1002,서울특별시 서초구 방배로2길 24-5,37.4762582,127.0027232,1.0552384739257388
